account_id,customer_id,account_type,account_status,account_balance,opened_date
A0003189,C002962,Savings,Closed,108696.56,2017-01-15
A0003190,C002962,Salary,Closed,172536.79,2018-11-08
A0003191,C002963,Current,Active,84910.46,2020-03-25
A0003192,C002963,Current,Dormant,85943.71,2019-02-25
A0003193,C002964,Savings,Active,57069.73,2019-05-01
A0003194,C002964,Savings,Active,60908.8,2019-06-16
A0003195,C002965,Salary,Active,16676.3,2022-02-07
A0003196,C002966,Premium,Active,98525.19,2019-10-22
A0003197,C002966,Current,Active,100253.33,2022-09-19
A0003198,C002967,Savings,Active,92971.37,2024-11-30
A0003199,C002968,Salary,Active,12738.72,2022-08-08
A0003200,C002968,Savings,Active,11213.9,2021-06-28
A0003201,C002969,Savings,Active,31980.17,2024-11-30
A0003202,C002969,Salary,Closed,23684.36,2021-05-01
A0003203,C002972,Current,Active,6344.65,2020-06-27
A0003204,C002972,Savings,Active,12928.59,2021-09-06
A0003205,C002973,Salary,Active,94194.22,2023-09-22
A0003206,C002973,Savings,Active,92661.85,2024-11-30
A0003207,C002974,Salary,Active,244652.09,2024-11-30
A0003208,C002975,Savings,Active,14272.44,2020-06-28
A0003209,C002976,Premium,Active,94224.81,2021-08-12
A0003210,C002976,Savings,Active,54784.96,2024-11-30
A0003211,C002977,Current,Closed,66442.11,2019-07-24
A0003212,C002978,Savings,Active,45472.68,2018-03-06
A0003213,C002979,Savings,Active,20497.25,2021-03-26
A0003214,C002980,Savings,Active,80564.19,2023-07-28
A0003215,C002980,Savings,Active,22982.15,2024-11-30
A0003216,C002981,Salary,Dormant,51408.92,2020-08-15
A0003217,C002982,Savings,Active,32835.79,2017-07-25
A0003218,C002983,Current,Dormant,29419.95,2024-10-16
A0003219,C002984,Current,Dormant,60972.96,2019-02-24
A0003220,C002984,Savings,Active,88047.78,2018-08-20
A0003221,C002985,Current,Active,17414.49,2017-09-01
A0003222,C002986,Current,Dormant,11650.46,2022-10-25
A0003223,C002987,Savings,Active,352005.0,2020-03-17
A0003224,C002987,Savings,Active,124793.82,2021-12-11
A0003225,C002988,Savings,Active,14717.08,2021-04-24
A0003226,C002988,Current,Active,17140.88,2019-10-22
A0003227,C002989,Salary,Closed,62557.95,2021-02-26
A0003228,C002990,Savings,Active,23357.15,2024-11-30
A0003229,C002991,Savings,Active,69140.65,2022-02-25
A0003230,C002991,Current,Dormant,20167.24,2021-08-25
A0003231,C002992,Savings,Active,137187.07,2021-05-10
A0003232,C002994,Current,Active,50880.51,2019-07-09
A0003233,C002994,Savings,Active,34989.16,2018-09-01
A0003234,C002995,Current,Active,20409.78,2020-03-08
A0003235,C002995,Savings,Active,61925.57,2016-10-23
A0003236,C002996,Savings,Active,52844.84,2023-09-18
A0003237,C002997,Savings,Active,32210.16,2024-04-29
A0003238,C002998,Savings,Active,24805.97,2024-05-14
A0003239,C002999,Savings,Active,220060.53,2019-08-30
A0003240,C003000,Savings,Active,57073.4,2021-07-28
A0003241,C003002,Savings,Active,38602.38,2024-03-27
A0003242,C003003,Current,Closed,41542.0,2020-12-26
A0003243,C003003,Savings,Active,57708.13,2022-02-02
A0003244,C003004,Salary,Closed,22114.41,2019-11-08
A0003245,C003005,Current,Active,44849.03,2024-01-31
A0003246,C003005,Current,Active,31857.4,2024-11-09
A0003247,C003006,Savings,Active,55815.29,2019-02-24
A0003248,C003008,Current,Active,38382.46,2019-05-09
A0003249,C003010,Savings,Active,12864.77,2024-02-26
A0003250,C003010,Salary,Active,16493.56,2023-11-04
A0003251,C003011,Salary,Active,13064.94,2024-11-30
A0003252,C003012,Savings,Active,26945.4,2024-11-30
A0003253,C003014,Savings,Active,37649.37,2020-11-28
A0003254,C003014,Current,Active,21831.16,2017-10-07
A0003255,C003015,Current,Active,13879.65,2020-03-10
A0003256,C003016,Salary,Active,37216.4,2019-12-23
A0003257,C003017,Savings,Active,66588.65,2016-02-20
A0003258,C003018,Savings,Active,40390.49,2020-05-23
A0003259,C003019,Current,Active,9920.93,2019-10-26
A0003260,C003019,Salary,Active,35605.9,2016-07-17
A0003261,C003020,Current,Active,12002.98,2024-02-17
A0003262,C003021,Savings,Active,178980.29,2019-01-13
A0003263,C003022,Savings,Active,20452.4,2019-09-03
A0003264,C003023,Savings,Dormant,57921.21,2019-05-10
A0003265,C003024,Salary,Active,19276.62,2022-01-12
A0003266,C003024,Savings,Active,10955.08,2022-05-22
A0003267,C003025,Savings,Closed,14539.69,2024-04-22
A0003268,C003026,Current,Dormant,29673.85,2024-11-30
A0003269,C003028,Current,Closed,7211.93,2023-03-11
A0003270,C003030,Current,Active,48199.29,2024-07-20
A0003271,C003030,Salary,Closed,13373.09,2024-11-30
A0003272,C003031,Premium,Active,8503.44,2023-09-12
A0003273,C003032,Premium,Active,96627.8,2020-09-16
A0003274,C003033,Current,Active,28115.71,2016-12-03
A0003275,C003034,Savings,Active,18151.65,2015-05-07
A0003276,C003035,Current,Closed,48798.66,2017-10-28
A0003277,C003036,Salary,Active,154881.59,2017-09-02
A0003278,C003037,Current,Active,5508.87,2023-08-03
A0003279,C003037,Savings,Active,11807.29,2022-08-22
A0003280,C003040,Current,Active,68404.21,2024-11-30
A0003281,C003041,Savings,Active,190978.2,2022-08-07
A0003282,C003042,Savings,Active,30616.44,2020-06-27
A0003283,C003043,Savings,Active,27245.6,2020-11-11
A0003284,C003044,Savings,Active,11329.76,2022-02-06
A0003285,C003045,Savings,Closed,757981.94,2024-11-30
A0003286,C003046,Savings,Dormant,34201.37,2022-09-11
A0003287,C003047,Current,Active,58979.05,2024-11-30
A0003288,C003048,Current,Active,94836.29,2020-01-22
A0003289,C003048,Salary,Active,436416.32,2021-08-03
A0003290,C003049,Current,Active,188742.68,2019-05-10
A0003291,C003050,Current,Active,20771.61,2024-05-06
A0003292,C003051,Savings,Active,32383.65,2023-12-28
A0003293,C003053,Current,Dormant,34376.93,2022-08-11
A0003294,C003054,Savings,Active,2417.49,2017-10-23
A0003295,C003055,Salary,Active,27176.13,2017-06-11
A0003296,C003056,Salary,Dormant,20682.1,2018-10-23
A0003297,C003057,Salary,Dormant,136678.44,2015-11-23
A0003298,C003058,Savings,Active,63392.32,2021-04-28
A0003299,C003059,Current,Active,10760.16,2015-01-05
A0003300,C003059,Savings,Dormant,45000.58,2017-04-27
A0003301,C003060,Current,Active,34945.88,2020-08-23
A0003302,C003060,Salary,Active,44917.54,2022-02-05
A0003303,C003061,Savings,Dormant,67019.89,2016-10-30
A0003304,C003062,Salary,Active,580296.74,2018-08-23
A0003305,C003063,Savings,Active,25770.91,2019-07-20
A0003306,C003063,Current,Active,10230.22,2020-02-20
A0003307,C003064,Savings,Active,534210.4,2020-04-19
A0003308,C003066,Salary,Active,31525.3,2023-10-21
A0003309,C003067,Savings,Dormant,52139.33,2020-01-10
A0003310,C003068,Premium,Active,238709.7,2024-11-30
A0003311,C003069,Savings,Active,65220.1,2022-02-17
A0003312,C003070,Savings,Active,40180.22,2020-02-22
A0003313,C003070,Current,Active,39219.9,2019-04-25
A0003314,C003071,Savings,Active,44893.63,2022-04-09
A0003315,C003073,Savings,Active,191115.56,2022-11-30
A0003316,C003073,Savings,Active,94840.83,2020-12-02
A0003317,C003075,Savings,Active,32661.6,2020-04-12
A0003318,C003075,Savings,Active,21317.44,2019-10-17
A0003319,C003077,Savings,Active,10086.31,2022-07-15
A0003320,C003078,Current,Active,20934.67,2020-10-25
A0003321,C003079,Savings,Active,20252.62,2018-11-04
A0003322,C003081,Savings,Active,42440.72,2021-08-14
A0003323,C003082,Salary,Closed,25988.9,2020-04-09
A0003324,C003082,Savings,Active,22774.4,2022-08-22
A0003325,C003084,Savings,Active,79416.02,2021-08-26
A0003326,C003085,Savings,Active,12383.35,2019-09-13
A0003327,C003086,Savings,Dormant,60040.85,2023-11-21
A0003328,C003087,Savings,Active,159725.45,2021-07-26
A0003329,C003089,Salary,Active,67517.74,2017-03-02
A0003330,C003090,Current,Dormant,161168.98,2024-11-30
A0003331,C003090,Current,Active,172260.88,2024-11-30
A0003332,C003091,Salary,Active,48476.94,2023-11-18
A0003333,C003092,Savings,Active,132635.89,2024-11-30
A0003334,C003092,Savings,Active,47455.01,2024-11-30
A0003335,C003093,Current,Active,23753.38,2018-09-21
A0003336,C003094,Savings,Active,74105.56,2020-02-04
A0003337,C003096,Savings,Active,52664.81,2018-10-12
A0003338,C003098,Premium,Active,35014.9,2020-10-05
A0003339,C003099,Current,Active,34250.75,2023-03-26
A0003340,C003100,Current,Dormant,52308.41,2022-12-31
A0003341,C003101,Savings,Active,53532.58,2024-11-30
A0003342,C003101,Salary,Active,26077.21,2024-11-30
A0003343,C003102,Salary,Active,17740.73,2024-10-12
A0003344,C003103,Salary,Active,32685.49,2019-11-14
A0003345,C003104,Savings,Active,96373.64,2023-01-04
A0003346,C003105,Savings,Active,23785.22,2017-04-08
A0003347,C003105,Salary,Active,39012.24,2019-10-21
A0003348,C003106,Salary,Active,55082.61,2024-11-30
A0003349,C003107,Savings,Active,175621.51,2023-03-14
A0003350,C003108,Salary,Active,62048.64,2024-09-11
A0003351,C003109,Salary,Active,59858.66,2021-01-16
A0003352,C003109,Salary,Dormant,47729.65,2021-02-20
A0003353,C003111,Current,Active,89943.39,2023-12-10
A0003354,C003111,Current,Active,20522.23,2024-11-30
A0003355,C003112,Current,Active,97314.35,2017-05-16
A0003356,C003114,Savings,Active,43292.39,2020-02-04
A0003357,C003114,Salary,Active,31676.14,2017-05-04
A0003358,C003116,Savings,Active,88660.75,2024-11-30
A0003359,C003117,Current,Active,3959.76,2020-01-27
A0003360,C003118,Savings,Active,111674.06,2023-04-09
A0003361,C003118,Savings,Active,89354.33,2024-11-30
A0003362,C003120,Savings,Active,51378.1,2022-09-27
A0003363,C003120,Current,Active,207553.34,2023-01-30
A0003364,C003121,Savings,Active,21010.47,2017-11-15
A0003365,C003122,Premium,Active,73674.0,2024-11-30
A0003366,C003123,Salary,Active,53110.77,2023-03-01
A0003367,C003125,Salary,Active,228968.78,2024-11-30
A0003368,C003127,Savings,Dormant,153509.18,2020-03-28
A0003369,C003127,Current,Active,27454.59,2022-09-21
A0003370,C003129,Current,Active,36949.05,2019-09-27
A0003371,C003129,Salary,Active,41309.01,2018-05-27
A0003372,C003130,Savings,Active,24550.28,2021-02-09
A0003373,C003131,Savings,Active,27809.52,2020-02-06
A0003374,C003132,Savings,Active,199214.26,2017-10-09
A0003375,C003132,Current,Active,18267.08,2016-01-29
A0003376,C003133,Salary,Active,33567.3,2019-03-28
A0003377,C003133,Salary,Active,33103.41,2019-07-11
A0003378,C003134,Premium,Active,117629.31,2022-08-08
A0003379,C003135,Premium,Active,166990.94,2024-05-27
A0003380,C003135,Salary,Active,29439.16,2024-11-30
A0003381,C003136,Salary,Active,200231.39,2024-11-30
A0003382,C003137,Savings,Active,25886.49,2021-02-04
A0003383,C003137,Savings,Active,39553.24,2019-01-21
A0003384,C003138,Current,Active,17583.15,2022-08-07
A0003385,C003139,Savings,Active,31771.02,2016-09-27
A0003386,C003140,Savings,Active,50527.59,2021-03-31
A0003387,C003140,Salary,Active,88596.52,2023-05-22
A0003388,C003142,Salary,Active,49318.96,2019-08-19
A0003389,C003143,Current,Active,30900.73,2021-05-11
A0003390,C003144,Premium,Active,174820.91,2018-12-01
A0003391,C003145,Savings,Active,16722.14,2022-07-29
A0003392,C003145,Savings,Active,30389.45,2021-10-20
A0003393,C003146,Salary,Active,16216.64,2023-01-27
A0003394,C003147,Savings,Active,206392.58,2017-12-11
A0003395,C003148,Salary,Active,22550.17,2024-11-30
A0003396,C003148,Salary,Closed,33322.22,2024-05-28
A0003397,C003149,Savings,Active,8433.87,2019-11-27
A0003398,C003150,Savings,Active,6241.11,2022-06-12
A0003399,C003151,Savings,Dormant,17072.01,2024-11-30
A0003400,C003151,Savings,Active,69184.11,2023-06-18
A0003401,C003152,Savings,Active,13509.28,2024-11-30
A0003402,C003153,Current,Active,19054.0,2024-11-30
A0003403,C003154,Current,Active,4393.74,2017-02-03
A0003404,C003155,Current,Active,107856.87,2021-11-03
A0003405,C003156,Current,Active,25922.62,2023-11-01
A0003406,C003157,Savings,Dormant,21225.12,2017-03-27
A0003407,C003157,Savings,Active,23543.71,2018-04-12
A0003408,C003158,Current,Active,17908.77,2021-02-18
A0003409,C003158,Savings,Active,21790.68,2023-08-31
A0003410,C003159,Savings,Active,99964.39,2022-11-17
A0003411,C003160,Savings,Active,30179.91,2021-08-17
A0003412,C003160,Current,Active,19045.32,2021-02-06
A0003413,C003161,Savings,Dormant,97192.94,2020-03-21
A0003414,C003161,Current,Active,75324.61,2022-07-10
A0003415,C003162,Savings,Active,17037.53,2019-03-30
A0003416,C003163,Savings,Active,57123.2,2024-11-30
A0003417,C003165,Savings,Active,20047.4,2018-11-11
A0003418,C003165,Salary,Active,37488.31,2017-06-18
A0003419,C003166,Savings,Active,199369.32,2019-10-15
A0003420,C003167,Current,Active,15116.08,2024-03-05
A0003421,C003168,Savings,Active,127947.46,2022-03-26
A0003422,C003168,Savings,Active,137085.34,2022-04-16
A0003423,C003169,Salary,Active,13634.55,2019-03-02
A0003424,C003170,Savings,Active,47340.43,2022-10-31
A0003425,C003171,Premium,Active,264699.46,2023-09-13
A0003426,C003171,Savings,Active,143725.96,2022-08-25
A0003427,C003172,Savings,Active,27357.93,2020-09-19
A0003428,C003173,Current,Active,69434.94,2018-12-05
A0003429,C003173,Savings,Active,128402.99,2019-05-09
A0003430,C003174,Current,Dormant,19325.65,2022-02-13
A0003431,C003175,Savings,Active,24372.34,2022-03-30
A0003432,C003176,Current,Dormant,41287.18,2023-05-29
A0003433,C003177,Current,Dormant,33869.79,2017-08-06
A0003434,C003177,Savings,Active,28650.47,2019-12-04
A0003435,C003179,Salary,Dormant,94318.06,2024-11-30
A0003436,C003180,Premium,Active,24121.85,2017-03-13
A0003437,C003180,Savings,Active,8142.05,2019-11-21
A0003438,C003181,Current,Active,28808.18,2022-10-10
A0003439,C003182,Savings,Active,152640.4,2024-09-08
A0003440,C003183,Savings,Active,58902.32,2021-04-15
A0003441,C003184,Premium,Active,20809.52,2020-06-15
A0003442,C003185,Current,Active,78797.11,2018-11-06
A0003443,C003186,Current,Active,18287.44,2020-01-15
A0003444,C003187,Salary,Active,30688.13,2017-05-29
A0003445,C003188,Current,Active,86258.52,2018-10-18
A0003446,C003189,Current,Active,23500.66,2019-11-07
A0003447,C003191,Savings,Active,130410.18,2016-02-22
A0003448,C003191,Savings,Closed,41782.33,2016-04-27
A0003449,C003192,Savings,Closed,534641.37,2019-01-27
A0003450,C003193,Current,Active,17045.65,2022-06-11
A0003451,C003194,Savings,Active,17336.01,2022-08-23
A0003452,C003196,Current,Active,20132.48,2018-02-02
A0003453,C003197,Savings,Active,46873.2,2021-10-04
A0003454,C003198,Savings,Closed,94086.04,2024-11-30
A0003455,C003199,Current,Active,20967.11,2022-09-06
A0003456,C003200,Savings,Active,7886.38,2017-11-22
A0003457,C003201,Savings,Active,340089.14,2020-04-18
A0003458,C003202,Savings,Active,7825.24,2024-11-30
A0003459,C003202,Salary,Active,10053.0,2024-11-06
A0003460,C003203,Premium,Active,340860.54,2019-03-17
A0003461,C003203,Current,Active,27717.54,2020-01-26
A0003462,C003204,Salary,Active,73739.52,2019-01-24
A0003463,C003204,Current,Active,19549.37,2018-11-09
A0003464,C003205,Savings,Active,14384.76,2024-11-30
A0003465,C003206,Savings,Dormant,15948.83,2022-08-15
A0003466,C003207,Salary,Active,19097.68,2024-11-30
A0003467,C003207,Savings,Closed,44771.47,2024-11-30
A0003468,C003208,Salary,Active,7174.09,2019-07-31
A0003469,C003209,Current,Active,48014.74,2024-02-07
A0003470,C003209,Current,Active,27781.03,2024-11-30
A0003471,C003210,Savings,Active,12016.04,2020-01-25
A0003472,C003210,Savings,Active,6301.46,2022-03-11
A0003473,C003212,Savings,Active,22270.66,2021-05-15
A0003474,C003214,Savings,Active,4637.32,2024-02-17
A0003475,C003217,Current,Dormant,65501.87,2017-04-10
A0003476,C003218,Current,Active,14112.24,2021-05-04
A0003477,C003219,Salary,Active,12886.03,2016-05-16
A0003478,C003220,Salary,Active,76472.24,2024-11-30
A0003479,C003222,Salary,Closed,42472.58,2018-01-05
A0003480,C003222,Savings,Active,48687.69,2017-09-01
A0003481,C003223,Salary,Closed,37196.17,2019-12-26
A0003482,C003223,Salary,Active,59198.7,2019-05-14
A0003483,C003224,Current,Active,20089.49,2021-01-06
A0003484,C003226,Savings,Active,21149.56,2024-06-28
A0003485,C003227,Current,Active,47769.52,2023-06-25
A0003486,C003228,Current,Active,52885.61,2024-11-30
A0003487,C003230,Savings,Active,46620.47,2021-10-22
A0003488,C003231,Savings,Active,7240.5,2017-12-25
A0003489,C003232,Premium,Active,166868.89,2016-07-26
A0003490,C003233,Savings,Active,26423.47,2017-05-21
A0003491,C003235,Savings,Active,110527.34,2021-02-13
A0003492,C003235,Current,Active,100086.78,2019-03-29
A0003493,C003236,Savings,Active,44048.03,2024-11-30
A0003494,C003236,Current,Active,9960.51,2024-11-30
A0003495,C003238,Savings,Active,83450.59,2021-09-27
A0003496,C003239,Current,Active,16913.62,2022-04-09
A0003497,C003240,Savings,Active,40402.33,2016-04-03
A0003498,C003241,Current,Active,7046.62,2024-11-30
A0003499,C003241,Current,Active,23483.34,2023-11-13
A0003500,C003242,Savings,Closed,12603.09,2020-12-05
A0003501,C003243,Salary,Active,156951.37,2024-11-22
A0003502,C003243,Salary,Active,283936.49,2024-11-30
A0003503,C003244,Savings,Active,3637.49,2024-09-18
A0003504,C003245,Savings,Dormant,98302.79,2021-09-13
A0003505,C003247,Savings,Dormant,57046.5,2018-10-22
A0003506,C003248,Savings,Active,7914.61,2022-10-16
A0003507,C003249,Savings,Active,788561.21,2017-10-01
A0003508,C003250,Salary,Active,14268.8,2024-11-30
A0003509,C003251,Savings,Active,160613.03,2018-03-29
A0003510,C003252,Salary,Active,23381.05,2020-03-25
A0003511,C003252,Savings,Active,10983.29,2020-12-14
A0003512,C003253,Premium,Active,72907.23,2023-03-31
A0003513,C003255,Current,Active,8364.43,2024-07-06
A0003514,C003256,Savings,Active,51277.0,2020-11-15
A0003515,C003257,Current,Active,10666.28,2023-09-22
A0003516,C003258,Current,Active,2129.06,2018-12-19
A0003517,C003260,Current,Active,213613.75,2019-05-02
A0003518,C003261,Savings,Active,72636.92,2018-01-11
A0003519,C003262,Current,Dormant,50352.95,2022-05-27
A0003520,C003262,Savings,Active,26532.07,2024-11-30
A0003521,C003263,Savings,Closed,18685.22,2023-01-20
A0003522,C003264,Savings,Active,15508.9,2020-08-10
A0003523,C003265,Salary,Active,41166.05,2019-05-17
A0003524,C003266,Premium,Active,80011.51,2019-03-15
A0003525,C003266,Current,Active,16210.3,2020-12-03
A0003526,C003267,Savings,Dormant,116670.04,2023-06-30
A0003527,C003268,Salary,Closed,32510.0,2021-03-26
A0003528,C003270,Current,Active,63719.68,2021-12-25
A0003529,C003271,Current,Active,15834.13,2021-12-08
A0003530,C003272,Salary,Active,91053.91,2021-10-16
A0003531,C003273,Salary,Active,216717.83,2024-11-30
A0003532,C003274,Salary,Active,9762.47,2022-03-30
A0003533,C003275,Current,Active,71195.31,2018-10-02
A0003534,C003276,Salary,Closed,106538.04,2024-07-07
A0003535,C003277,Savings,Active,4142.18,2024-11-30
A0003536,C003277,Savings,Active,19675.3,2024-11-01
A0003537,C003278,Savings,Active,606143.13,2024-11-30
A0003538,C003278,Salary,Active,1061706.02,2024-11-30
A0003539,C003279,Savings,Active,6954.88,2019-01-29
A0003540,C003280,Savings,Dormant,94779.3,2018-05-19
A0003541,C003280,Current,Active,52859.69,2020-04-07
A0003542,C003282,Premium,Dormant,24916.81,2015-10-15
A0003543,C003283,Current,Active,338422.34,2019-02-15
A0003544,C003284,Premium,Active,250350.6,2020-12-18
A0003545,C003285,Current,Dormant,881351.8,2018-03-24
A0003546,C003285,Current,Active,222398.18,2016-12-07
A0003547,C003286,Premium,Active,109019.28,2019-09-10
A0003548,C003287,Savings,Active,43868.35,2023-07-14
A0003549,C003289,Salary,Active,60272.29,2017-12-10
A0003550,C003289,Current,Active,31706.76,2020-05-27
A0003551,C003290,Savings,Active,399108.68,2018-09-19
A0003552,C003291,Savings,Active,65262.28,2021-12-18
A0003553,C003292,Savings,Active,118853.07,2024-11-30
A0003554,C003292,Current,Dormant,21962.6,2024-11-30
A0003555,C003293,Savings,Active,73635.17,2019-01-30
A0003556,C003293,Salary,Dormant,154920.72,2019-10-28
