application_id,customer_id,loan_id,loan_type,requested_amount,application_date,decision_date,application_status
APP0010429,C003071,L0010429,Auto,2867024.94,2021-02-03,2021-02-15,Approved
APP0014546,C004331,L0014546,Business,882706.82,2023-03-06,2023-03-10,Approved
APP0023761,C005144,,Personal,317437.96,2023-03-17,2023-03-19,Rejected
APP0015205,C000249,L0015205,Auto,1064212.74,2021-03-11,2021-03-17,Approved
APP0016779,C006882,L0016779,Education,1018160.22,2024-10-08,2024-10-19,Approved
APP0019855,C007350,L0019855,Personal,359990.74,2024-07-21,2024-07-24,Approved
APP0010665,C001795,L0010665,Education,1202475.24,2024-04-14,2024-04-29,Approved
APP0016265,C001854,L0016265,Personal,1078627.32,2022-07-27,2022-08-12,Approved
APP0029770,C008544,,Auto,443293.18,2021-04-18,2021-04-28,Withdrawn
APP0026076,C005034,,Personal,903868.89,2024-03-11,2024-03-22,Withdrawn
APP0017932,C001994,L0017932,Personal,910339.72,2023-01-19,2023-01-24,Approved
APP0009442,C004327,L0009442,Auto,1990882.46,2023-03-05,2023-03-08,Approved
APP0016073,C003300,L0016073,Personal,486491.42,2021-03-09,2021-03-26,Approved
APP0023920,C004371,,Mortgage,12556093.8,2021-09-06,2021-09-07,Withdrawn
APP0017138,C008042,L0017138,Personal,396816.03,2022-02-25,2022-03-01,Approved
APP0019864,C004704,L0019864,Business,871917.03,2024-05-10,2024-05-20,Approved
APP0026751,C008811,,Personal,914391.06,2021-12-20,2021-12-29,Rejected
APP0014775,C000734,L0014775,Auto,1751518.92,2023-05-17,2023-06-02,Approved
APP0003942,C004337,L0003942,Business,5650050.23,2024-06-20,2024-06-27,Approved
APP0017855,C006289,L0017855,Personal,245780.91,2022-05-19,2022-05-28,Approved
APP0000096,C001747,L0000096,Personal,128918.19,2024-03-27,2024-03-31,Approved
APP0006280,C001704,L0006280,Mortgage,5914243.41,2021-10-02,2021-10-05,Approved
APP0026429,C001564,,Personal,844854.53,2022-03-02,2022-03-14,Rejected
APP0028466,C007612,,Business,1025568.69,2022-08-26,2022-09-09,Rejected
APP0027623,C004424,,Education,916809.27,2021-06-17,2021-06-23,Rejected
APP0028377,C000309,,Business,1911089.63,2021-10-09,2021-10-12,Rejected
APP0010918,C004483,L0010918,Personal,1500000.0,2021-12-22,2021-12-29,Approved
APP0027235,C007008,,Personal,782856.43,2022-09-19,2022-09-29,Rejected
APP0015172,C006716,L0015172,Personal,222942.73,2022-12-12,2022-12-15,Approved
APP0000963,C001220,L0000963,Personal,646525.4,2024-06-24,2024-07-07,Approved
APP0026241,C007361,,Auto,2770873.69,2022-04-18,2022-04-21,Rejected
APP0013176,C005709,L0013176,Business,2216168.77,2022-04-04,2022-04-21,Approved
APP0027088,C009748,,Personal,867244.24,2021-02-15,2021-02-20,Rejected
APP0013399,C005932,L0013399,Personal,70582.67,2021-03-22,2021-03-30,Approved
APP0026091,C002941,,Personal,548925.3,2024-10-14,2024-10-17,Rejected
APP0025325,C004127,,Business,2758539.84,2023-10-23,2023-11-01,Withdrawn
APP0006809,C008040,L0006809,Auto,1408168.8,2021-02-24,2021-03-02,Approved
APP0018128,C004224,L0018128,Mortgage,10457990.75,2021-01-24,2021-02-01,Approved
APP0022888,C007340,,Mortgage,5060969.08,2023-05-27,2023-06-01,Withdrawn
APP0018318,C004965,L0018318,Auto,2699985.75,2024-01-22,2024-02-02,Approved
APP0022376,C003114,,Business,3112882.76,2021-04-25,2021-05-05,Withdrawn
APP0021019,C002155,L0021019,Auto,1359084.6,2024-03-26,2024-03-27,Approved
APP0012803,C005141,L0012803,Personal,1101662.98,2023-08-15,2023-08-22,Approved
APP0029141,C001899,,Auto,1345302.4,2024-04-10,2024-04-23,Rejected
APP0018202,C006860,L0018202,Personal,1223571.79,2023-03-16,2023-03-30,Approved
APP0002350,C006594,L0002350,Business,5563414.48,2022-03-12,2022-03-26,Approved
APP0027616,C002040,,Auto,1273904.08,2021-05-15,2021-05-29,Rejected
APP0017334,C003065,L0017334,Personal,1134504.94,2022-05-10,2022-05-17,Approved
APP0029783,C003929,,Business,4416047.39,2023-06-10,2023-06-17,Rejected
APP0008829,C004741,L0008829,Education,1638750.45,2023-06-20,2023-06-25,Approved
APP0008811,C008819,L0008811,Auto,2864935.2,2024-04-30,2024-05-03,Approved
APP0002622,C006679,L0002622,Education,417776.21,2022-01-04,2022-01-10,Approved
APP0028636,C002692,,Education,731015.53,2021-03-19,2021-03-31,Rejected
APP0009571,C006998,L0009571,Business,3383294.23,2024-05-24,2024-06-05,Approved
APP0014182,C007916,L0014182,Auto,2064503.93,2024-10-10,2024-10-19,Approved
APP0017662,C006651,L0017662,Personal,819240.51,2024-10-19,2024-10-21,Approved
APP0013873,C002731,L0013873,Auto,4000000.0,2023-05-31,2023-06-17,Approved
APP0011204,C009479,L0011204,Personal,1124506.41,2023-07-08,2023-07-18,Approved
APP0003583,C000531,L0003583,Business,2493185.26,2024-01-01,2024-01-14,Approved
APP0018248,C001433,L0018248,Auto,3708319.14,2022-03-31,2022-04-09,Approved
APP0014815,C009795,L0014815,Personal,1209725.25,2021-06-06,2021-06-14,Approved
APP0003296,C005653,L0003296,Business,1311944.69,2021-11-21,2021-11-26,Approved
APP0022107,C006996,,Mortgage,7116724.53,2021-07-21,2021-08-01,Rejected
APP0004402,C003990,L0004402,Personal,856938.72,2022-01-09,2022-01-12,Approved
APP0029523,C004870,,Auto,1396409.57,2023-02-26,2023-03-09,Withdrawn
APP0002404,C005542,L0002404,Personal,502731.97,2022-01-14,2022-01-19,Approved
APP0015363,C000083,L0015363,Auto,2040664.82,2021-07-05,2021-07-13,Approved
APP0023298,C000163,,Business,2181091.26,2024-10-20,2024-10-24,Rejected
APP0025449,C005660,,Personal,983531.44,2022-05-01,2022-05-06,Rejected
APP0012580,C000848,L0012580,Personal,92450.52,2023-11-24,2023-11-28,Approved
APP0009578,C006232,L0009578,Education,951650.8,2022-04-11,2022-04-19,Approved
APP0019670,C007447,L0019670,Auto,3039064.86,2022-09-07,2022-09-18,Approved
APP0002110,C009860,L0002110,Mortgage,8041248.6,2021-12-08,2021-12-21,Approved
APP0022149,C004354,,Auto,2979001.81,2021-06-25,2021-07-03,Rejected
APP0028103,C009563,,Auto,300000.0,2021-02-11,2021-02-16,Rejected
APP0026204,C001749,,Personal,688666.11,2021-09-27,2021-10-07,Rejected
APP0010710,C000681,L0010710,Personal,444576.97,2021-05-08,2021-05-15,Approved
APP0000411,C005991,L0000411,Education,682022.75,2023-10-06,2023-10-07,Approved
APP0006550,C001024,L0006550,Auto,1164713.38,2022-04-19,2022-04-30,Approved
APP0010689,C004437,L0010689,Personal,998690.09,2022-07-01,2022-07-10,Approved
APP0014841,C008002,L0014841,Auto,1576852.05,2023-01-12,2023-01-13,Approved
APP0002190,C001789,L0002190,Business,3779272.43,2023-04-19,2023-04-27,Approved
APP0020546,C008140,L0020546,Personal,462993.18,2021-07-19,2021-08-03,Approved
APP0025661,C008544,,Mortgage,2023823.7,2021-03-13,2021-03-24,Rejected
APP0002817,C008148,L0002817,Business,5131522.36,2023-01-02,2023-01-10,Approved
APP0028283,C003386,,Business,1738121.14,2024-09-11,2024-09-14,Rejected
APP0012262,C000102,L0012262,Auto,2062138.22,2021-12-18,2022-01-04,Approved
APP0010232,C002974,L0010232,Business,8000000.0,2024-01-16,2024-01-23,Approved
APP0019898,C006401,L0019898,Auto,4000000.0,2022-05-10,2022-05-11,Approved
APP0012600,C004228,L0012600,Business,554166.54,2022-10-09,2022-10-22,Approved
APP0028137,C003627,,Personal,275569.17,2021-12-09,2021-12-22,Rejected
APP0026182,C006040,,Mortgage,10411812.12,2024-06-01,2024-06-15,Rejected
APP0023879,C009023,,Auto,3114040.33,2023-07-05,2023-07-15,Withdrawn
APP0004586,C006346,L0004586,Personal,852516.24,2024-09-12,2024-09-18,Approved
APP0018516,C000682,L0018516,Auto,1780589.62,2021-05-05,2021-05-20,Approved
APP0012551,C001817,L0012551,Personal,202597.2,2023-08-10,2023-08-12,Approved
APP0023827,C009365,,Business,5095671.02,2022-06-06,2022-06-12,Rejected
APP0021802,C003748,L0021802,Auto,1711435.82,2023-03-15,2023-03-27,Approved
APP0023762,C009343,,Mortgage,6244166.29,2024-05-12,2024-05-25,Rejected
APP0011356,C004888,L0011356,Auto,3297064.81,2021-05-23,2021-05-27,Approved
APP0004418,C007295,L0004418,Business,5082739.94,2024-04-02,2024-04-19,Approved
APP0012055,C000587,L0012055,Auto,2524989.79,2021-03-06,2021-03-18,Approved
APP0008966,C001391,L0008966,Personal,931858.82,2022-09-10,2022-09-27,Approved
APP0029032,C000684,,Personal,1184141.25,2023-08-07,2023-08-10,Rejected
APP0012951,C002486,L0012951,Mortgage,10893885.63,2023-02-20,2023-03-07,Approved
APP0017545,C003399,L0017545,Education,450725.85,2021-11-28,2021-11-30,Approved
APP0004042,C005071,L0004042,Personal,81132.25,2023-08-26,2023-09-06,Approved
APP0016574,C006364,L0016574,Education,1042846.45,2024-01-14,2024-01-17,Approved
APP0001655,C001290,L0001655,Business,640087.96,2021-09-24,2021-10-05,Approved
APP0028828,C003774,,Personal,932221.33,2023-02-06,2023-02-10,Rejected
APP0016707,C008712,L0016707,Business,1023685.27,2021-01-17,2021-01-20,Approved
APP0013789,C004958,L0013789,Mortgage,9471638.64,2022-09-25,2022-10-03,Approved
APP0025397,C009926,,Mortgage,6278401.83,2021-01-06,2021-01-08,Rejected
APP0021514,C003734,L0021514,Auto,1192738.68,2022-05-26,2022-06-10,Approved
APP0011977,C000482,L0011977,Personal,1070375.24,2024-07-09,2024-07-19,Approved
APP0015220,C002064,L0015220,Personal,186208.85,2024-03-13,2024-03-29,Approved
APP0013151,C007060,L0013151,Personal,1053193.59,2021-05-18,2021-05-22,Approved
APP0003063,C008342,L0003063,Education,1389351.06,2021-09-24,2021-09-29,Approved
APP0022074,C000241,,Education,1062619.06,2022-01-20,2022-01-25,Rejected
APP0014336,C004941,L0014336,Education,491419.59,2024-06-05,2024-06-18,Approved
APP0011275,C006249,L0011275,Auto,1197100.13,2023-12-11,2023-12-20,Approved
APP0015727,C001255,L0015727,Auto,2063035.77,2023-05-10,2023-05-12,Approved
APP0027839,C003416,,Mortgage,2056758.5,2023-07-13,2023-07-19,Withdrawn
APP0015341,C004371,L0015341,Personal,744887.83,2022-11-14,2022-11-20,Approved
APP0019610,C007217,L0019610,Personal,1053887.61,2023-07-07,2023-07-13,Approved
APP0002248,C006442,L0002248,Education,395461.35,2022-08-06,2022-08-12,Approved
APP0006358,C008942,L0006358,Personal,456024.49,2022-05-19,2022-05-23,Approved
APP0001136,C007129,L0001136,Mortgage,9127316.34,2021-03-28,2021-04-13,Approved
APP0021838,C004174,L0021838,Personal,325736.39,2023-10-10,2023-10-25,Approved
APP0026566,C002677,,Mortgage,4613802.86,2022-02-04,2022-02-11,Withdrawn
APP0019546,C007581,L0019546,Personal,539773.88,2021-07-20,2021-07-30,Approved
APP0006492,C008932,L0006492,Business,2358940.49,2021-05-29,2021-05-31,Approved
APP0004715,C000963,L0004715,Personal,1500000.0,2021-11-29,2021-12-05,Approved
APP0018944,C003085,L0018944,Personal,72845.92,2021-10-08,2021-10-16,Approved
APP0023267,C005886,,Auto,1192892.37,2021-06-24,2021-07-04,Rejected
APP0024655,C000127,,Personal,246014.8,2024-04-10,2024-04-12,Withdrawn
APP0009977,C002199,L0009977,Business,3383875.68,2022-01-14,2022-01-30,Approved
APP0007004,C003171,L0007004,Auto,3167390.98,2021-01-12,2021-01-26,Approved
APP0009930,C005679,L0009930,Mortgage,1537541.73,2021-04-29,2021-05-03,Approved
APP0018457,C003698,L0018457,Business,6584705.42,2021-07-24,2021-08-09,Approved
APP0015585,C000687,L0015585,Personal,277843.65,2024-02-17,2024-02-18,Approved
APP0028728,C008498,,Personal,354772.94,2021-08-25,2021-09-02,Rejected
APP0010131,C003390,L0010131,Mortgage,3294725.97,2022-06-29,2022-07-11,Approved
APP0007483,C002477,L0007483,Business,5252183.12,2023-08-23,2023-09-08,Approved
APP0022697,C005288,,Personal,765051.59,2023-10-10,2023-10-14,Rejected
APP0029957,C006387,,Personal,1134462.92,2022-06-21,2022-06-23,Withdrawn
APP0018420,C003604,L0018420,Education,303470.7,2023-10-24,2023-11-08,Approved
APP0022269,C001817,,Auto,1771348.66,2022-07-01,2022-07-10,Rejected
APP0008252,C009752,L0008252,Auto,2830593.02,2021-11-28,2021-12-11,Approved
APP0006307,C006642,L0006307,Auto,2241082.81,2021-01-30,2021-02-16,Approved
APP0024602,C001435,,Mortgage,6886189.12,2023-08-03,2023-08-14,Withdrawn
APP0012256,C003452,L0012256,Auto,1353197.23,2021-07-17,2021-07-24,Approved
APP0013133,C005261,L0013133,Personal,300910.21,2021-08-15,2021-08-24,Approved
APP0028105,C006577,,Auto,2478435.12,2021-08-01,2021-08-04,Rejected
APP0026518,C004367,,Education,455126.45,2021-03-20,2021-03-31,Withdrawn
APP0002459,C000314,L0002459,Auto,883998.54,2021-02-06,2021-02-12,Approved
APP0029829,C005340,,Education,138813.24,2021-12-02,2021-12-15,Rejected
APP0009762,C006436,L0009762,Business,2770606.36,2021-05-20,2021-06-01,Approved
APP0010854,C004976,L0010854,Auto,2946512.33,2021-12-17,2021-12-30,Approved
APP0015134,C009400,L0015134,Personal,757518.61,2022-02-15,2022-02-25,Approved
APP0019525,C001292,L0019525,Personal,50574.43,2023-12-03,2023-12-20,Approved
APP0005218,C008243,L0005218,Business,6616403.24,2024-03-21,2024-03-23,Approved
APP0027686,C006143,,Personal,229582.45,2021-03-21,2021-03-28,Rejected
APP0014276,C005037,L0014276,Education,350890.78,2022-09-22,2022-10-08,Approved
APP0023632,C007481,,Personal,756459.35,2022-06-24,2022-07-07,Withdrawn
APP0019604,C009380,L0019604,Mortgage,10119419.23,2024-09-14,2024-09-29,Approved
APP0015539,C008914,L0015539,Business,2359227.17,2022-08-15,2022-08-24,Approved
APP0026609,C007694,,Auto,935761.15,2023-12-29,2024-01-10,Rejected
APP0012799,C003805,L0012799,Business,5749166.52,2022-08-30,2022-09-14,Approved
APP0013315,C008660,L0013315,Personal,342240.73,2024-09-27,2024-10-10,Approved
APP0010622,C009655,L0010622,Auto,3426691.52,2024-04-21,2024-05-02,Approved
APP0025501,C007718,,Auto,2363349.39,2024-01-17,2024-01-19,Withdrawn
APP0003473,C005518,L0003473,Personal,831636.2,2021-10-16,2021-11-02,Approved
APP0004681,C002704,L0004681,Personal,1170401.11,2022-04-01,2022-04-03,Approved
APP0026877,C005956,,Personal,423558.67,2023-06-28,2023-06-29,Rejected
APP0016939,C004862,L0016939,Personal,710021.49,2023-04-21,2023-04-29,Approved
APP0009044,C001594,L0009044,Mortgage,12563543.79,2022-07-28,2022-08-09,Approved
APP0021049,C001478,L0021049,Education,1953246.27,2022-06-03,2022-06-08,Approved
APP0002147,C002421,L0002147,Auto,1341350.85,2021-12-11,2021-12-19,Approved
APP0022806,C003145,,Personal,109432.81,2024-06-26,2024-07-06,Rejected
APP0027615,C004176,,Mortgage,10009851.48,2022-12-04,2022-12-07,Rejected
APP0012797,C001206,L0012797,Auto,1702229.61,2021-09-16,2021-09-30,Approved
APP0017546,C000482,L0017546,Education,1659998.79,2024-01-01,2024-01-14,Approved
APP0021179,C001374,L0021179,Mortgage,8572357.88,2021-09-28,2021-10-03,Approved
APP0019180,C006677,L0019180,Auto,1405009.3,2021-01-24,2021-01-26,Approved
APP0000611,C002986,L0000611,Mortgage,9622410.38,2023-01-03,2023-01-08,Approved
APP0007947,C006082,L0007947,Auto,1491877.5,2024-06-02,2024-06-15,Approved
APP0014225,C000143,L0014225,Personal,543337.68,2021-01-10,2021-01-12,Approved
APP0006519,C004243,L0006519,Auto,762069.55,2021-08-09,2021-08-18,Approved
APP0023814,C001930,,Business,8000000.0,2021-10-29,2021-11-06,Rejected
APP0005352,C002580,L0005352,Personal,67685.87,2024-09-17,2024-10-01,Approved
APP0000644,C003060,L0000644,Auto,1438791.3,2021-11-16,2021-11-20,Approved
APP0001465,C007073,L0001465,Business,1253964.11,2021-10-11,2021-10-13,Approved
APP0009620,C001287,L0009620,Auto,4000000.0,2022-09-29,2022-10-10,Approved
APP0012828,C000511,L0012828,Personal,350259.69,2024-06-15,2024-06-18,Approved
APP0025036,C002086,,Auto,2167273.94,2023-02-06,2023-02-16,Withdrawn
APP0022175,C002255,,Auto,2490984.78,2021-09-15,2021-09-20,Rejected
APP0023478,C007801,,Auto,582292.98,2024-01-17,2024-01-27,Rejected
APP0007859,C001906,L0007859,Education,1612803.48,2022-07-26,2022-08-06,Approved
APP0019598,C008830,L0019598,Education,1742056.18,2023-06-15,2023-06-17,Approved
APP0005334,C006566,L0005334,Mortgage,14992009.85,2024-07-16,2024-07-25,Approved
APP0028858,C004151,,Personal,863619.45,2022-08-12,2022-08-25,Rejected
APP0021912,C009231,L0021912,Personal,258911.27,2022-02-03,2022-02-20,Approved
APP0011855,C006367,L0011855,Education,353283.86,2021-04-29,2021-05-07,Approved
APP0025480,C002190,,Mortgage,7602043.93,2022-04-03,2022-04-10,Withdrawn
APP0022185,C002578,,Auto,2829644.25,2022-04-28,2022-05-08,Withdrawn
APP0006546,C003858,L0006546,Personal,1076405.76,2022-01-18,2022-01-29,Approved
APP0020031,C008756,L0020031,Mortgage,2138257.95,2021-07-24,2021-07-27,Approved
APP0011661,C002558,L0011661,Personal,926460.5,2022-10-01,2022-10-18,Approved
APP0026862,C006877,,Mortgage,1096393.25,2022-04-19,2022-04-23,Rejected
APP0024360,C005632,,Auto,1068756.38,2024-03-26,2024-04-02,Withdrawn
APP0022740,C003359,,Personal,975855.32,2024-05-04,2024-05-08,Withdrawn
APP0006271,C001287,L0006271,Personal,1500000.0,2022-12-21,2023-01-05,Approved
APP0025491,C003311,,Mortgage,12600934.93,2024-06-24,2024-06-30,Rejected
APP0016845,C001061,L0016845,Business,2926147.93,2023-10-19,2023-11-03,Approved
APP0019789,C003268,L0019789,Auto,1571531.62,2022-12-17,2022-12-19,Approved
APP0022141,C009812,,Personal,1500000.0,2024-05-02,2024-05-15,Rejected
APP0012251,C003598,L0012251,Education,1172443.81,2022-04-22,2022-05-09,Approved
APP0029353,C002900,,Auto,3100359.58,2021-04-25,2021-05-06,Withdrawn
APP0029918,C004364,,Auto,1267059.5,2023-05-01,2023-05-12,Withdrawn
APP0026282,C007457,,Mortgage,2897955.18,2023-01-12,2023-01-23,Rejected
APP0014469,C002315,L0014469,Business,4888463.42,2022-02-13,2022-02-18,Approved
APP0023040,C006964,,Personal,420608.77,2022-03-17,2022-03-24,Rejected
APP0000361,C000807,L0000361,Auto,302474.94,2021-04-29,2021-05-03,Approved
APP0021066,C008604,L0021066,Education,311788.5,2022-02-03,2022-02-09,Approved
APP0014463,C002408,L0014463,Personal,116191.04,2024-10-23,2024-11-05,Approved
APP0002911,C005113,L0002911,Auto,4000000.0,2021-09-29,2021-10-10,Approved
APP0015938,C001485,L0015938,Personal,979408.51,2024-01-27,2024-02-04,Approved
APP0002200,C006260,L0002200,Business,6067328.83,2021-06-14,2021-06-30,Approved
APP0024154,C005315,,Education,943802.24,2023-04-27,2023-05-04,Rejected
APP0006872,C007463,L0006872,Mortgage,3324628.89,2023-03-06,2023-03-21,Approved
APP0006406,C006679,L0006406,Mortgage,9003831.15,2022-12-13,2022-12-22,Approved
APP0026994,C001596,,Mortgage,9320282.26,2021-02-21,2021-02-22,Rejected
APP0027954,C007557,,Auto,976656.24,2021-12-15,2021-12-23,Rejected
APP0015197,C002300,L0015197,Mortgage,2417380.24,2023-12-15,2023-12-27,Approved
APP0004140,C007669,L0004140,Personal,355607.54,2021-09-09,2021-09-22,Approved
APP0007945,C000122,L0007945,Education,197525.82,2022-04-28,2022-05-09,Approved
APP0022783,C000450,,Auto,2533149.0,2022-03-15,2022-03-18,Rejected
APP0027632,C003042,,Business,1851988.15,2021-02-03,2021-02-15,Rejected
APP0025864,C007980,,Personal,267850.28,2023-07-20,2023-07-26,Rejected
APP0010506,C006326,L0010506,Mortgage,1216428.06,2021-03-10,2021-03-25,Approved
APP0009415,C008951,L0009415,Education,567800.12,2023-06-29,2023-07-02,Approved
APP0020012,C003278,L0020012,Personal,1500000.0,2023-12-08,2023-12-13,Approved
APP0012515,C008448,L0012515,Personal,588081.86,2022-02-01,2022-02-14,Approved
APP0006757,C006323,L0006757,Personal,100009.95,2023-07-22,2023-08-05,Approved
APP0001523,C000759,L0001523,Mortgage,10984668.48,2023-03-20,2023-03-27,Approved
APP0021034,C008606,L0021034,Personal,905207.13,2023-02-19,2023-02-27,Approved
APP0019830,C005353,L0019830,Personal,1500000.0,2022-06-16,2022-06-17,Approved
APP0021878,C002011,L0021878,Business,3311005.04,2023-04-20,2023-05-02,Approved
APP0002183,C001017,L0002183,Business,3046185.88,2022-12-01,2022-12-04,Approved
APP0003497,C005025,L0003497,Auto,967420.2,2022-06-28,2022-07-06,Approved
APP0025203,C008815,,Business,2393958.43,2022-07-17,2022-07-27,Rejected
APP0024373,C008008,,Personal,454258.11,2023-05-05,2023-05-08,Rejected
APP0013091,C002718,L0013091,Personal,1007373.82,2021-01-10,2021-01-17,Approved
APP0014676,C004331,L0014676,Mortgage,2645872.66,2021-12-29,2022-01-08,Approved
APP0019016,C002475,L0019016,Education,790815.81,2021-12-03,2021-12-14,Approved
APP0018886,C002841,L0018886,Personal,679928.27,2021-11-17,2021-11-21,Approved
APP0003376,C006743,L0003376,Education,1555648.02,2022-08-20,2022-08-23,Approved
APP0017760,C003154,L0017760,Mortgage,8011610.67,2022-09-28,2022-10-12,Approved
APP0012327,C001535,L0012327,Mortgage,1020262.07,2022-10-21,2022-11-05,Approved
APP0014238,C002980,L0014238,Auto,668744.78,2022-07-08,2022-07-22,Approved
APP0008843,C006566,L0008843,Personal,62218.42,2022-02-25,2022-03-13,Approved
APP0021446,C005723,L0021446,Auto,465098.9,2022-08-17,2022-08-22,Approved
APP0018442,C005349,L0018442,Mortgage,2472967.06,2024-07-07,2024-07-15,Approved
APP0015591,C008548,L0015591,Personal,509331.27,2021-02-03,2021-02-05,Approved
