customer_id,age,gender,employment_status,annual_income,customer_segment,city,region,customer_since
C001290,49,Female,Self-Employed,60086.73,Mass Market,Karachi,Sindh,2020-11-17
C001291,32,Female,Student,15010.25,Affluent,Hyderabad,Sindh,2019-04-13
C001292,38,Male,Salaried,85283.61,Mass Market,Hyderabad,Sindh,2015-10-25
C001293,47,Male,Salaried,85463.24,Mass Market,Larkana,Sindh,2020-07-10
C001294,37,Female,Salaried,126652.63,Mass Affluent,Gujranwala,Punjab,2022-02-21
C001295,31,Female,Self-Employed,56217.27,Mass Market,Lahore,Punjab,2020-09-28
C001296,31,Female,Business Owner,223583.63,Affluent,Lahore,Punjab,2018-03-31
C001297,31,Male,Salaried,142948.92,Mass Affluent,Sialkot,Punjab,2023-11-15
C001298,26,Female,Salaried,150079.1,Affluent,Faisalabad,Punjab,2017-12-18
C001299,71,Female,Business Owner,131129.18,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2023-12-13
C001300,21,Male,Salaried,383911.9,Mass Affluent,Sialkot,Punjab,2015-03-23
C001301,28,Female,Salaried,33881.75,Mass Market,Gujranwala,Punjab,2015-10-31
C001302,46,Male,Salaried,663380.8,Premium,Hyderabad,Sindh,2023-09-05
C001303,32,Male,Self-Employed,323230.99,Affluent,Swat,Khyber Pakhtunkhwa,2016-03-07
C001304,35,Female,Unemployed,17788.58,Affluent,Faisalabad,Punjab,2019-05-10
C001305,43,Male,Self-Employed,90036.05,Mass Affluent,Swat,Khyber Pakhtunkhwa,2021-01-08
C001306,50,Female,Salaried,158136.31,Mass Affluent,Quetta,Balochistan,2016-05-06
C001307,36,Female,Student,44396.88,Mass Market,Larkana,Sindh,2016-07-02
C001308,49,Female,Salaried,162765.07,Affluent,Karachi,Sindh,2016-02-23
C001309,21,Male,Retired,105179.33,Mass Market,Faisalabad,Punjab,2021-04-27
C001310,32,Female,Salaried,77238.51,Mass Market,Islamabad,Islamabad Capital,2021-02-17
C001311,44,Female,Retired,48493.12,Mass Market,Rawalpindi,Punjab,2021-08-17
C001312,61,Male,Student,35453.43,Mass Affluent,Turbat,Balochistan,2016-11-13
C001313,28,Female,Student,29618.94,Mass Affluent,Hyderabad,Sindh,2023-01-20
C001314,26,Male,Salaried,32129.75,Mass Market,Multan,Punjab,2019-06-17
C001315,43,Female,Student,39290.13,Mass Market,Gujranwala,Punjab,2017-05-10
C001316,40,Female,Business Owner,81313.62,Mass Market,Hyderabad,Sindh,2016-09-28
C001317,31,Female,Salaried,52876.18,Mass Market,Sukkur,Sindh,2018-08-14
C001318,26,Male,Salaried,59362.15,Mass Market,Rawalpindi,Punjab,2018-06-14
C001319,33,Female,Self-Employed,135791.37,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2022-07-04
C001320,45,Male,Retired,66835.79,Mass Market,Swat,Khyber Pakhtunkhwa,2021-11-21
C001321,35,Female,Business Owner,35955.55,Mass Market,Larkana,Sindh,2020-10-27
C001322,52,Female,Salaried,72237.08,Mass Market,Sukkur,Sindh,2015-04-02
C001323,38,Female,Self-Employed,38384.43,Mass Market,Sialkot,Punjab,2019-03-16
C001324,46,Female,Salaried,362749.38,Affluent,Peshawar,Khyber Pakhtunkhwa,2017-01-20
C001325,42,Female,Salaried,40032.44,Mass Market,Lahore,Punjab,2020-03-09
C001326,35,Male,Business Owner,36609.33,Mass Market,Turbat,Balochistan,2023-04-16
C001327,48,Female,Self-Employed,128622.25,Mass Affluent,Multan,Punjab,2023-01-22
C001328,26,Male,Business Owner,58859.46,Mass Market,Hyderabad,Sindh,2020-12-05
C001329,33,Female,Self-Employed,291259.12,Affluent,Sialkot,Punjab,2016-11-13
C001330,34,Female,Salaried,445194.86,Premium,Sialkot,Punjab,2022-12-12
C001331,43,Female,Business Owner,140415.4,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2020-09-05
C001332,46,Male,Salaried,313452.06,Affluent,Karachi,Sindh,2015-03-21
C001333,30,Male,Unemployed,41159.33,Mass Market,Sukkur,Sindh,2015-04-21
C001334,28,Male,Retired,84052.32,Mass Market,Islamabad,Islamabad Capital,2022-11-24
C001335,40,Female,Student,32475.74,Mass Market,Islamabad,Islamabad Capital,2015-12-30
C001336,22,Male,Student,45759.66,Mass Market,Swat,Khyber Pakhtunkhwa,2022-01-11
C001337,50,Male,Self-Employed,33543.58,Mass Market,Gujranwala,Punjab,2015-03-20
C001338,37,Male,Salaried,67834.86,Mass Market,Hyderabad,Sindh,2016-02-18
C001339,26,Female,Student,49473.01,Mass Market,Quetta,Balochistan,2015-01-30
C001340,26,Male,Salaried,42779.58,Mass Market,Rawalpindi,Punjab,2018-12-25
C001341,42,Female,Student,33002.53,Mass Affluent,Multan,Punjab,2022-04-12
C001342,42,Female,Salaried,56156.45,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2018-06-27
C001343,31,Female,Student,17230.09,Mass Market,Sukkur,Sindh,2017-12-05
C001344,38,Male,Self-Employed,83383.78,Mass Market,Sukkur,Sindh,2022-10-10
C001345,27,Female,Student,16084.27,Mass Affluent,Islamabad,Islamabad Capital,2020-01-12
C001346,36,Male,Salaried,88815.02,Mass Market,Hyderabad,Sindh,2020-12-17
C001347,55,Male,Self-Employed,143075.05,Mass Affluent,Rawalpindi,Punjab,2021-08-08
C001348,62,Male,Retired,65859.29,Mass Market,Multan,Punjab,2021-08-23
C001349,37,Female,Salaried,49552.3,Mass Market,Gujranwala,Punjab,2016-06-11
C001350,44,Female,Salaried,632585.67,Premium,Multan,Punjab,2023-03-23
C001351,43,Female,Salaried,49546.92,Mass Market,Mardan,Khyber Pakhtunkhwa,2020-09-24
C001352,21,Female,Self-Employed,42025.78,Mass Market,Peshawar,Khyber Pakhtunkhwa,2017-10-26
C001353,26,Male,Self-Employed,45850.29,Mass Market,Gujranwala,Punjab,2020-10-13
C001354,21,Male,Self-Employed,40410.23,Mass Market,Lahore,Punjab,2022-07-22
C001355,44,Female,Salaried,100087.08,Mass Market,Gwadar,Balochistan,2018-12-01
C001356,60,Male,Salaried,61288.27,Mass Market,Multan,Punjab,2015-07-14
C001357,51,Female,Student,47163.95,Mass Market,Hyderabad,Sindh,2023-06-15
C001358,39,Female,Business Owner,322401.81,Affluent,Larkana,Sindh,2018-12-02
C001359,38,Male,Salaried,75048.13,Mass Market,Sukkur,Sindh,2021-01-28
C001360,35,Male,Salaried,40082.29,Mass Market,Sialkot,Punjab,2021-09-30
C001361,51,Male,Salaried,257719.09,Affluent,Sukkur,Sindh,2015-04-30
C001362,41,Male,Business Owner,61680.46,Mass Market,Faisalabad,Punjab,2018-06-08
C001363,40,Male,Business Owner,219781.77,Affluent,Karachi,Sindh,2023-11-08
C001364,27,Male,Self-Employed,50285.67,Mass Market,Sialkot,Punjab,2019-12-13
C001365,46,Male,Self-Employed,152503.97,Mass Affluent,Sukkur,Sindh,2019-11-10
C001366,37,Male,Student,43374.66,Affluent,Larkana,Sindh,2023-09-19
C001367,43,Female,Salaried,36100.45,Mass Market,Rawalpindi,Punjab,2018-07-25
C001368,50,Female,Salaried,144800.36,Mass Affluent,Rawalpindi,Punjab,2019-01-31
C001369,21,Male,Salaried,160401.53,Mass Affluent,Faisalabad,Punjab,2019-06-14
C001370,36,Female,Unemployed,18646.21,Mass Affluent,Faisalabad,Punjab,2022-11-29
C001371,34,Female,Self-Employed,46127.87,Mass Market,Sialkot,Punjab,2019-10-31
C001372,33,Female,Self-Employed,70959.04,Mass Market,Islamabad,Islamabad Capital,2020-09-27
C001373,27,Female,Business Owner,22568.87,Mass Market,Rawalpindi,Punjab,2023-04-12
C001374,31,Female,Salaried,625495.26,Premium,Peshawar,Khyber Pakhtunkhwa,2016-10-01
C001375,27,Male,Salaried,111656.5,Mass Market,Islamabad,Islamabad Capital,2018-04-09
C001376,48,Female,Self-Employed,22370.16,Mass Market,Lahore,Punjab,2020-07-07
C001377,43,Female,Unemployed,8162.55,Affluent,Hyderabad,Sindh,2020-12-14
C001378,42,Male,Salaried,73790.14,Mass Market,Quetta,Balochistan,2016-10-17
C001379,21,Female,Salaried,75268.08,Mass Affluent,Karachi,Sindh,2016-01-12
C001380,60,Male,Retired,105334.07,Mass Market,Faisalabad,Punjab,2018-12-13
C001381,35,Female,Business Owner,190199.59,Mass Affluent,Hyderabad,Sindh,2018-10-25
C001382,58,Female,Self-Employed,38368.24,Mass Market,Faisalabad,Punjab,2017-11-11
C001383,47,Female,Salaried,45860.28,Mass Market,Larkana,Sindh,2023-05-11
C001384,36,Male,Salaried,131296.11,Mass Affluent,Islamabad,Islamabad Capital,2016-10-23
C001385,61,Male,Salaried,86995.75,Mass Market,Islamabad,Islamabad Capital,2021-11-12
C001386,45,Female,Salaried,48848.3,Mass Market,Sialkot,Punjab,2023-03-06
C001387,36,Male,Business Owner,59047.97,Mass Market,Sukkur,Sindh,2023-05-12
C001388,35,Female,Business Owner,100975.19,Mass Affluent,Sialkot,Punjab,2022-11-03
C001389,50,Male,Student,39091.22,Mass Market,Turbat,Balochistan,2016-02-28
C001390,33,Female,Salaried,89307.22,Mass Market,Lahore,Punjab,2021-08-23
C001391,35,Male,Salaried,62463.69,Mass Market,Gwadar,Balochistan,2019-03-13
C001392,32,Female,Business Owner,52379.23,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2023-12-26
C001393,31,Female,Salaried,128391.85,Mass Affluent,Lahore,Punjab,2019-09-21
C001394,31,Female,Salaried,44261.13,Mass Market,Gujranwala,Punjab,2016-07-28
C001395,58,Male,Salaried,191889.68,Affluent,Mardan,Khyber Pakhtunkhwa,2015-11-06
C001396,50,Female,Salaried,205374.12,Mass Affluent,Gujranwala,Punjab,2021-03-09
C001397,42,Male,Salaried,521713.85,Affluent,Karachi,Sindh,2019-09-08
C001398,33,Male,Salaried,65809.23,Mass Affluent,Turbat,Balochistan,2017-12-31
C001399,33,Male,Student,49079.48,Mass Market,Hyderabad,Sindh,2018-06-01
C001400,35,Male,Salaried,866226.45,Premium,Rawalpindi,Punjab,2021-12-23
C001401,59,Female,Self-Employed,82030.74,Mass Affluent,Karachi,Sindh,2015-01-30
C001402,42,Male,Self-Employed,108664.75,Mass Affluent,Rawalpindi,Punjab,2016-07-30
C001403,47,Male,Self-Employed,48185.93,Mass Market,Islamabad,Islamabad Capital,2015-12-25
C001404,41,Male,Self-Employed,123557.22,Mass Market,Lahore,Punjab,2019-10-09
C001405,29,Male,Salaried,243584.9,Mass Affluent,Sialkot,Punjab,2019-05-25
C001406,40,Female,Salaried,42279.29,Mass Market,Rawalpindi,Punjab,2022-01-03
C001407,27,Female,Self-Employed,74665.65,Mass Affluent,Islamabad,Islamabad Capital,2015-12-23
C001408,52,Male,Unemployed,33388.14,Mass Market,Multan,Punjab,2019-05-19
C001409,31,Female,Salaried,73776.82,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2018-08-05
C001410,33,Male,Salaried,96260.89,Mass Market,Karachi,Sindh,2021-11-23
C001411,48,Female,Unemployed,17135.31,Mass Market,Swat,Khyber Pakhtunkhwa,2023-11-19
C001412,31,Male,Business Owner,78987.54,Mass Market,Islamabad,Islamabad Capital,2016-10-15
C001413,37,Male,Business Owner,98441.84,Mass Affluent,Swat,Khyber Pakhtunkhwa,2018-12-15
C001414,21,Male,Self-Employed,164734.75,Mass Affluent,Islamabad,Islamabad Capital,2019-09-06
C001415,35,Male,Student,47179.17,Affluent,Multan,Punjab,2020-02-01
C001416,46,Female,Self-Employed,267673.86,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2016-12-19
C001417,32,Male,Self-Employed,154091.11,Mass Affluent,Karachi,Sindh,2018-10-03
C001418,45,Male,Business Owner,53251.54,Mass Market,Larkana,Sindh,2021-07-17
C001419,39,Female,Salaried,136995.65,Mass Affluent,Turbat,Balochistan,2015-12-18
C001420,51,Female,Retired,85797.64,Affluent,Islamabad,Islamabad Capital,2021-08-24
C001421,31,Male,Unemployed,29266.74,Mass Affluent,Larkana,Sindh,2022-04-11
C001422,36,Male,Self-Employed,124686.62,Mass Market,Karachi,Sindh,2023-08-31
C001423,23,Female,Salaried,238661.91,Mass Affluent,Larkana,Sindh,2021-08-08
C001424,38,Female,Business Owner,56111.97,Mass Market,Lahore,Punjab,2017-04-17
C001425,34,Male,Salaried,78280.56,Mass Market,Lahore,Punjab,2018-12-31
C001426,50,Male,Self-Employed,283461.87,Mass Affluent,Multan,Punjab,2022-03-18
C001427,32,Male,Salaried,448007.6,Affluent,Multan,Punjab,2016-09-18
C001428,34,Male,Business Owner,53385.32,Mass Market,Faisalabad,Punjab,2021-08-29
C001429,32,Female,Retired,69624.15,Mass Market,Mardan,Khyber Pakhtunkhwa,2021-07-29
C001430,39,Female,Salaried,145784.06,Affluent,Hyderabad,Sindh,2015-09-04
C001431,61,Female,Business Owner,80540.31,Mass Market,Quetta,Balochistan,2017-12-18
C001432,21,Male,Student,49948.29,Mass Market,Hyderabad,Sindh,2017-11-10
C001433,38,Female,Salaried,209018.51,Mass Affluent,Sialkot,Punjab,2019-05-22
C001434,52,Male,Salaried,365470.26,Affluent,Gujranwala,Punjab,2021-09-09
C001435,33,Female,Salaried,68596.14,Mass Market,Multan,Punjab,2017-04-19
C001436,45,Male,Student,21412.21,Mass Affluent,Islamabad,Islamabad Capital,2015-07-04
C001437,52,Female,Salaried,67750.66,Mass Market,Gujranwala,Punjab,2018-10-17
C001438,36,Male,Salaried,47196.18,Mass Market,Sukkur,Sindh,2023-06-09
C001439,32,Male,Salaried,158713.81,Mass Affluent,Turbat,Balochistan,2023-03-15
C001440,49,Male,Salaried,209457.42,Affluent,Islamabad,Islamabad Capital,2018-10-18
C001441,44,Male,Salaried,73075.61,Mass Market,Lahore,Punjab,2017-09-08
C001442,38,Male,Self-Employed,99199.35,Mass Market,Lahore,Punjab,2018-05-05
C001443,46,Male,Salaried,69245.78,Mass Market,Lahore,Punjab,2018-06-27
C001444,50,Male,Business Owner,67976.28,Mass Market,Lahore,Punjab,2017-06-11
C001445,38,Female,Business Owner,84884.78,Mass Market,Multan,Punjab,2019-07-27
C001446,42,Male,Student,21817.89,Mass Market,Hyderabad,Sindh,2019-11-06
C001447,45,Female,Salaried,124806.74,Mass Affluent,Gwadar,Balochistan,2017-07-22
C001448,34,Male,Self-Employed,73136.89,Mass Market,Larkana,Sindh,2021-05-06
C001449,52,Female,Business Owner,230858.01,Mass Affluent,Hyderabad,Sindh,2023-09-19
C001450,28,Female,Self-Employed,167647.61,Mass Affluent,Multan,Punjab,2021-09-11
C001451,38,Female,Salaried,130828.36,Affluent,Mardan,Khyber Pakhtunkhwa,2015-12-10
C001452,47,Male,Salaried,476189.84,Premium,Karachi,Sindh,2018-11-24
C001453,27,Male,Self-Employed,79817.32,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2016-02-08
C001454,49,Male,Salaried,51535.92,Mass Market,Islamabad,Islamabad Capital,2018-02-06
C001455,41,Female,Retired,54678.26,Mass Affluent,Rawalpindi,Punjab,2020-08-27
C001456,54,Male,Student,49898.5,Mass Market,Multan,Punjab,2023-06-11
C001457,46,Female,Business Owner,47944.85,Mass Market,Faisalabad,Punjab,2020-06-24
C001458,37,Male,Unemployed,34939.84,Mass Market,Sukkur,Sindh,2017-01-25
C001459,42,Male,Business Owner,244090.81,Affluent,Islamabad,Islamabad Capital,2017-07-24
C001460,42,Male,Salaried,51170.13,Mass Market,Sialkot,Punjab,2019-08-11
C001461,61,Male,Salaried,107561.0,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2015-09-08
C001462,40,Male,Business Owner,40484.43,Mass Market,Larkana,Sindh,2016-12-21
C001463,37,Male,Salaried,172372.52,Mass Affluent,Rawalpindi,Punjab,2016-03-08
C001464,37,Male,Retired,58698.45,Mass Market,Lahore,Punjab,2023-12-16
C001465,41,Male,Salaried,382257.08,Affluent,Karachi,Sindh,2016-12-31
C001466,27,Female,Salaried,153451.94,Mass Affluent,Hyderabad,Sindh,2019-06-28
C001467,35,Male,Business Owner,56413.26,Mass Market,Karachi,Sindh,2018-08-07
C001468,28,Male,Student,18906.46,Mass Market,Faisalabad,Punjab,2021-07-14
C001469,29,Male,Student,13353.11,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2020-01-15
C001470,48,Female,Salaried,186397.69,Mass Affluent,Rawalpindi,Punjab,2017-06-01
C001471,39,Male,Salaried,56487.83,Mass Market,Quetta,Balochistan,2020-07-29
C001472,31,Female,Self-Employed,29799.67,Mass Market,Faisalabad,Punjab,2022-06-09
C001473,37,Male,Retired,110478.07,Mass Market,Rawalpindi,Punjab,2021-04-04
C001474,36,Male,Salaried,56540.47,Mass Market,Sukkur,Sindh,2017-04-11
C001475,40,Male,Self-Employed,56818.07,Mass Market,Sukkur,Sindh,2015-06-09
C001476,22,Male,Salaried,46685.18,Mass Market,Sukkur,Sindh,2021-05-30
C001477,27,Male,Business Owner,76106.78,Mass Market,Larkana,Sindh,2019-12-02
C001478,23,Male,Salaried,370511.18,Affluent,Islamabad,Islamabad Capital,2015-08-15
C001479,29,Female,Unemployed,27938.3,Mass Affluent,Hyderabad,Sindh,2015-05-26
C001480,31,Female,Salaried,248486.3,Affluent,Karachi,Sindh,2016-03-28
C001481,28,Female,Business Owner,87205.98,Mass Affluent,Multan,Punjab,2020-11-10
C001482,47,Female,Business Owner,143192.82,Mass Affluent,Sialkot,Punjab,2017-04-12
C001483,59,Male,Salaried,101286.58,Mass Market,Hyderabad,Sindh,2017-11-13
C001484,48,Female,Salaried,219512.45,Mass Affluent,Multan,Punjab,2023-12-18
C001485,33,Male,Self-Employed,47782.9,Mass Market,Sukkur,Sindh,2020-06-20
C001486,41,Female,Self-Employed,127867.87,Mass Market,Lahore,Punjab,2015-09-22
C001487,38,Female,Business Owner,243999.08,Affluent,Islamabad,Islamabad Capital,2019-04-17
C001488,32,Female,Self-Employed,190324.88,Affluent,Karachi,Sindh,2018-01-13
C001489,54,Male,Salaried,35760.47,Mass Market,Turbat,Balochistan,2022-05-03
C001490,61,Male,Retired,112789.29,Mass Affluent,Hyderabad,Sindh,2020-01-13
C001491,23,Female,Salaried,68113.1,Mass Market,Rawalpindi,Punjab,2015-11-18
C001492,55,Male,Self-Employed,54407.84,Mass Market,Mardan,Khyber Pakhtunkhwa,2017-11-07
C001493,32,Male,Retired,113531.89,Mass Market,Sukkur,Sindh,2019-10-22
C001494,36,Male,Retired,130597.0,Mass Market,Swat,Khyber Pakhtunkhwa,2017-11-14
C001495,42,Female,Salaried,86039.79,Mass Affluent,Sialkot,Punjab,2017-10-21
C001496,56,Male,Salaried,42785.29,Mass Market,Karachi,Sindh,2023-11-25
C001497,42,Female,Self-Employed,88251.81,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2015-02-11
C001498,44,Female,Salaried,1240189.57,Premium,Sukkur,Sindh,2017-11-06
C001499,48,Female,Business Owner,264091.43,Mass Affluent,Faisalabad,Punjab,2019-11-04
C001500,50,Male,Self-Employed,77900.91,Mass Market,Hyderabad,Sindh,2021-12-12
C001501,45,Male,Salaried,49763.39,Mass Market,Sukkur,Sindh,2022-01-14
C001502,50,Female,Salaried,46552.25,Mass Market,Islamabad,Islamabad Capital,2017-01-14
C001503,32,Male,Business Owner,79972.09,Mass Market,Multan,Punjab,2020-07-10
C001504,21,Male,Business Owner,118382.2,Mass Affluent,Sialkot,Punjab,2021-04-25
C001505,59,Female,Salaried,327444.28,Affluent,Peshawar,Khyber Pakhtunkhwa,2015-06-04
C001506,28,Female,Salaried,124949.67,Mass Market,Hyderabad,Sindh,2020-01-14
C001507,33,Female,Salaried,65153.07,Mass Market,Mardan,Khyber Pakhtunkhwa,2020-10-29
C001508,35,Male,Self-Employed,142583.55,Mass Market,Larkana,Sindh,2016-07-13
C001509,33,Male,Business Owner,182468.43,Affluent,Faisalabad,Punjab,2021-06-13
C001510,31,Female,Student,31966.38,Mass Market,Peshawar,Khyber Pakhtunkhwa,2018-08-25
C001511,44,Female,Unemployed,38609.14,Mass Market,Rawalpindi,Punjab,2015-08-25
C001512,44,Male,Self-Employed,430006.69,Premium,Sialkot,Punjab,2018-12-06
C001513,46,Male,Student,32916.84,Mass Affluent,Karachi,Sindh,2018-06-21
C001514,45,Male,Salaried,107345.47,Mass Market,Swat,Khyber Pakhtunkhwa,2021-08-30
C001515,34,Female,Self-Employed,138567.71,Mass Market,Gwadar,Balochistan,2017-09-08
C001516,34,Male,Self-Employed,70149.92,Mass Market,Rawalpindi,Punjab,2021-11-08
C001517,51,Male,Business Owner,303600.0,Premium,Faisalabad,Punjab,2021-09-29
C001518,33,Male,Business Owner,71923.33,Mass Market,Islamabad,Islamabad Capital,2020-08-17
C001519,33,Female,Salaried,79542.32,Mass Market,Faisalabad,Punjab,2018-04-25
C001520,49,Male,Student,45975.43,Mass Affluent,Sialkot,Punjab,2016-01-19
C001521,39,Male,Student,38454.81,Mass Market,Multan,Punjab,2016-11-14
C001522,33,Female,Retired,140178.09,Mass Market,Larkana,Sindh,2017-09-13
C001523,34,Female,Salaried,266130.1,Affluent,Quetta,Balochistan,2019-10-12
C001524,51,Male,Unemployed,21694.75,Mass Market,Peshawar,Khyber Pakhtunkhwa,2023-05-28
C001525,45,Male,Business Owner,474669.43,Affluent,Larkana,Sindh,2021-10-31
C001526,42,Male,Self-Employed,80211.35,Mass Affluent,Rawalpindi,Punjab,2022-11-23
C001527,26,Male,Salaried,49404.53,Mass Market,Rawalpindi,Punjab,2018-07-13
C001528,42,Male,Student,45111.7,Mass Affluent,Hyderabad,Sindh,2015-07-08
C001529,37,Male,Business Owner,261411.99,Mass Affluent,Gujranwala,Punjab,2023-01-24
C001530,29,Male,Self-Employed,180987.99,Mass Affluent,Multan,Punjab,2023-06-10
C001531,32,Female,Unemployed,30129.51,Mass Affluent,Rawalpindi,Punjab,2020-11-08
C001532,47,Male,Salaried,58546.5,Mass Market,Gujranwala,Punjab,2019-05-13
C001533,53,Female,Self-Employed,53873.04,Mass Market,Larkana,Sindh,2016-01-17
C001534,27,Male,Salaried,97541.47,Mass Affluent,Hyderabad,Sindh,2022-01-11
C001535,29,Male,Salaried,88954.94,Mass Market,Lahore,Punjab,2023-10-14
C001536,47,Female,Salaried,88184.53,Mass Market,Karachi,Sindh,2019-05-19
C001537,34,Female,Salaried,66469.03,Mass Market,Swat,Khyber Pakhtunkhwa,2021-07-05
C001538,45,Male,Salaried,47017.35,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2015-11-04
C001539,34,Female,Salaried,102196.78,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2017-02-14
C001540,45,Female,Salaried,132188.19,Mass Affluent,Hyderabad,Sindh,2020-08-08
C001541,24,Male,Business Owner,235350.95,Affluent,Swat,Khyber Pakhtunkhwa,2017-10-14
C001542,45,Female,Salaried,59867.42,Mass Market,Rawalpindi,Punjab,2015-12-01
C001543,21,Male,Salaried,74174.13,Mass Market,Lahore,Punjab,2019-03-31
C001544,49,Male,Salaried,156342.45,Affluent,Multan,Punjab,2021-07-02
C001545,39,Male,Salaried,44980.75,Mass Market,Sukkur,Sindh,2015-03-13
C001546,44,Male,Salaried,128346.18,Mass Affluent,Sialkot,Punjab,2018-03-29
C001547,42,Male,Retired,149835.33,Mass Affluent,Gujranwala,Punjab,2023-01-19
C001548,21,Male,Self-Employed,82729.09,Mass Market,Swat,Khyber Pakhtunkhwa,2015-06-08
C001549,54,Male,Salaried,59918.34,Mass Market,Gujranwala,Punjab,2015-09-22
C001550,43,Male,Self-Employed,151473.66,Mass Affluent,Lahore,Punjab,2023-04-17
C001551,47,Female,Salaried,57729.78,Mass Market,Faisalabad,Punjab,2016-07-16
C001552,30,Female,Business Owner,421632.73,Affluent,Larkana,Sindh,2019-11-30
C001553,42,Female,Unemployed,10858.69,Mass Affluent,Sialkot,Punjab,2019-10-28
C001554,25,Female,Salaried,97542.55,Mass Market,Faisalabad,Punjab,2020-05-29
C001555,41,Female,Salaried,77672.85,Mass Affluent,Sialkot,Punjab,2022-03-03
C001556,29,Male,Self-Employed,44167.63,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2020-10-26
C001557,72,Male,Salaried,66598.47,Mass Market,Quetta,Balochistan,2023-06-11
C001558,46,Male,Salaried,753919.73,Premium,Larkana,Sindh,2020-10-01
