payment_id,loan_id,payment_date,payment_amount,payment_status,days_late
P00026064,L0001615,2021-10-29,64243.55,Paid,0
P00026065,L0001615,2022-01-01,65062.04,Paid,0
P00026066,L0001615,2022-03-06,67833.07,Paid,0
P00026067,L0001615,2022-05-10,62265.25,Paid,0
P00026068,L0001615,2022-07-13,66552.81,Paid,0
P00026069,L0001615,2022-09-15,66351.47,Paid,0
P00026070,L0001615,2022-11-19,64953.89,Paid,0
P00026071,L0001615,2023-01-22,59457.22,Paid,0
P00026072,L0001615,2023-03-28,57479.51,Late,5
P00026073,L0001615,2023-05-31,61558.54,Paid,0
P00026074,L0001615,2023-08-03,65432.87,Paid,0
P00026075,L0001615,2023-10-07,67845.35,Paid,0
P00026076,L0001615,2023-12-10,67182.63,Paid,0
P00026077,L0001615,2024-02-13,58325.42,Paid,0
P00026078,L0001615,2024-04-17,62377.11,Paid,0
P00026079,L0001615,2024-06-20,67822.92,Paid,0
P00026080,L0001615,2024-08-24,63714.75,Paid,0
P00026081,L0001615,2024-10-27,60680.65,Paid,0
P00026082,L0001615,2024-12-31,58919.03,Paid,0
P00026083,L0001616,2024-01-26,4466.55,Late,58
P00026084,L0001616,2024-03-22,0.0,Missed,38
P00026085,L0001616,2024-05-18,0.0,Missed,31
P00026086,L0001616,2024-07-14,0.0,Missed,141
P00026087,L0001616,2024-09-08,4446.09,Late,139
P00026088,L0001616,2024-11-04,4562.41,Late,42
P00026089,L0001616,2024-12-31,0.0,Missed,100
P00026090,L0001617,2023-02-02,52634.52,Paid,0
P00026091,L0001617,2023-03-17,55860.91,Paid,0
P00026092,L0001617,2023-04-30,54315.85,Paid,0
P00026093,L0001617,2023-06-12,56508.33,Paid,0
P00026094,L0001617,2023-07-26,57593.6,Paid,0
P00026095,L0001617,2023-09-08,49705.34,Paid,0
P00026096,L0001617,2023-10-21,57852.71,Paid,0
P00026097,L0001617,2023-12-04,51258.59,Paid,0
P00026098,L0001617,2024-01-17,51993.9,Paid,0
P00026099,L0001617,2024-02-29,50938.55,Paid,0
P00026100,L0001617,2024-04-13,49938.04,Paid,0
P00026101,L0001617,2024-05-26,50291.66,Paid,0
P00026102,L0001617,2024-07-09,53642.4,Paid,0
P00026103,L0001617,2024-08-22,54266.24,Paid,0
P00026104,L0001617,2024-10-04,54227.55,Paid,0
P00026105,L0001617,2024-11-17,57472.76,Paid,0
P00026106,L0001617,2024-12-31,51335.73,Paid,0
P00026107,L0001618,2024-08-10,1420.76,Paid,0
P00026108,L0001618,2024-12-31,1604.82,Paid,0
P00026109,L0001619,2023-01-17,0.0,Missed,61
P00026110,L0001619,2023-03-17,12999.11,Late,60
P00026111,L0001619,2023-05-16,12596.85,Paid,0
P00026112,L0001619,2023-07-14,0.0,Missed,126
P00026113,L0001619,2023-09-12,11289.25,Late,72
P00026114,L0001619,2023-11-10,12240.89,Late,105
P00026115,L0001619,2024-01-09,0.0,Missed,136
P00026116,L0001619,2024-03-08,11198.71,Late,112
P00026117,L0001619,2024-05-07,0.0,Missed,51
P00026118,L0001619,2024-07-05,0.0,Missed,136
P00026119,L0001619,2024-09-03,11618.57,Paid,0
P00026120,L0001619,2024-11-01,11698.77,Late,86
P00026121,L0001619,2024-12-31,12461.05,Late,118
P00026122,L0001620,2024-02-25,39521.85,Paid,0
P00026123,L0001620,2024-04-03,37226.09,Paid,0
P00026124,L0001620,2024-05-12,41807.0,Paid,0
P00026125,L0001620,2024-06-20,36010.37,Paid,0
P00026126,L0001620,2024-07-29,40798.24,Paid,0
P00026127,L0001620,2024-09-05,35762.61,Paid,0
P00026128,L0001620,2024-10-14,41103.25,Late,7
P00026129,L0001620,2024-11-22,36090.31,Paid,0
P00026130,L0001620,2024-12-31,38721.16,Paid,0
P00026131,L0001621,2023-07-10,2279.53,Paid,0
P00026132,L0001621,2023-08-20,2293.39,Paid,0
P00026133,L0001621,2023-10-01,2604.76,Paid,0
P00026134,L0001621,2023-11-11,2345.05,Paid,0
P00026135,L0001621,2023-12-23,2288.1,Late,5
P00026136,L0001621,2024-02-02,2584.25,Paid,0
P00026137,L0001621,2024-03-15,2642.25,Paid,0
P00026138,L0001621,2024-04-25,2579.57,Paid,0
P00026139,L0001621,2024-06-06,2531.57,Paid,0
P00026140,L0001621,2024-07-17,2473.37,Paid,0
P00026141,L0001621,2024-08-28,2446.65,Late,4
P00026142,L0001621,2024-10-08,2278.52,Paid,0
P00026143,L0001621,2024-11-19,2461.2,Paid,0
P00026144,L0001621,2024-12-31,2564.59,Paid,0
P00026145,L0001622,2022-10-23,51326.59,Paid,0
P00026146,L0001622,2022-11-30,51224.74,Paid,0
P00026147,L0001622,2023-01-07,54780.36,Paid,0
P00026148,L0001622,2023-02-14,48132.88,Late,1
P00026149,L0001622,2023-03-24,48917.68,Paid,0
P00026150,L0001622,2023-05-01,48430.29,Paid,0
P00026151,L0001622,2023-06-08,47231.76,Paid,0
P00026152,L0001622,2023-07-16,47061.14,Paid,0
P00026153,L0001622,2023-08-23,52311.64,Paid,0
P00026154,L0001622,2023-09-30,52886.44,Paid,0
P00026155,L0001622,2023-11-07,53549.12,Paid,0
P00026156,L0001622,2023-12-16,51561.14,Paid,0
P00026157,L0001622,2024-01-23,54181.96,Paid,0
P00026158,L0001622,2024-03-01,48650.58,Paid,0
P00026159,L0001622,2024-04-08,52775.02,Paid,0
P00026160,L0001622,2024-05-16,50697.93,Paid,0
P00026161,L0001622,2024-06-23,54208.14,Paid,0
P00026162,L0001622,2024-07-31,49297.64,Paid,0
P00026163,L0001622,2024-09-07,46241.14,Paid,0
P00026164,L0001622,2024-10-15,52705.96,Paid,0
P00026165,L0001622,2024-11-22,48962.51,Paid,0
P00026166,L0001622,2024-12-31,49476.3,Paid,0
P00026167,L0001623,2023-07-02,43269.85,Late,21
P00026168,L0001623,2023-08-02,44515.65,Paid,0
P00026169,L0001623,2023-09-02,38709.73,Late,28
P00026170,L0001623,2023-10-03,42398.01,Paid,0
P00026171,L0001623,2023-11-03,45040.29,Late,11
P00026172,L0001623,2023-12-04,43021.89,Late,66
P00026173,L0001623,2024-01-04,39528.08,Paid,0
P00026174,L0001623,2024-02-04,42224.2,Late,42
P00026175,L0001623,2024-03-06,39051.14,Paid,0
P00026176,L0001623,2024-04-06,39614.61,Late,21
P00026177,L0001623,2024-05-07,39710.82,Paid,0
P00026178,L0001623,2024-06-07,41723.87,Late,32
P00026179,L0001624,2023-05-02,1794.23,Paid,0
P00026180,L0001624,2023-07-01,2076.15,Paid,0
P00026181,L0001624,2023-08-31,1764.46,Paid,0
P00026182,L0001624,2023-10-31,1831.45,Paid,0
P00026183,L0001624,2023-12-31,1824.85,Paid,0
P00026184,L0001624,2024-03-01,2053.11,Paid,0
P00026185,L0001624,2024-05-01,1818.51,Late,1
P00026186,L0001624,2024-07-01,2005.86,Paid,0
P00026187,L0001624,2024-08-31,2058.01,Paid,0
P00026188,L0001624,2024-10-31,2099.15,Paid,0
P00026189,L0001624,2024-12-31,1878.13,Paid,0
P00026190,L0001625,2024-07-20,20678.79,Paid,0
P00026191,L0001625,2024-10-10,19375.24,Paid,0
P00026192,L0001625,2024-12-31,21184.92,Paid,0
P00026193,L0001626,2022-07-10,23265.99,Paid,0
P00026194,L0001626,2022-08-20,27357.38,Paid,0
P00026195,L0001626,2022-09-30,25990.81,Paid,0
P00026196,L0001626,2022-11-10,25125.07,Paid,0
P00026197,L0001626,2022-12-21,25890.67,Paid,0
P00026198,L0001626,2023-01-31,27131.82,Paid,0
P00026199,L0001626,2023-03-13,26548.21,Paid,0
P00026200,L0001626,2023-04-23,24812.67,Paid,0
P00026201,L0001626,2023-06-04,26779.88,Paid,0
P00026202,L0001626,2023-07-15,26023.2,Paid,0
P00026203,L0001626,2023-08-25,24527.11,Paid,0
P00026204,L0001626,2023-10-05,23767.26,Paid,0
P00026205,L0001626,2023-11-15,24284.83,Paid,0
P00026206,L0001626,2023-12-26,23319.66,Paid,0
P00026207,L0001626,2024-02-05,26431.03,Paid,0
P00026208,L0001626,2024-03-18,25076.37,Paid,0
P00026209,L0001626,2024-04-28,26437.17,Paid,0
P00026210,L0001626,2024-06-08,24095.78,Paid,0
P00026211,L0001626,2024-07-19,27446.69,Paid,0
P00026212,L0001626,2024-08-29,27188.75,Paid,0
P00026213,L0001626,2024-10-09,23881.18,Paid,0
P00026214,L0001626,2024-11-19,24626.09,Paid,0
P00026215,L0001626,2024-12-31,23454.78,Paid,0
P00026216,L0001627,2021-08-21,74396.83,Paid,0
P00026217,L0001627,2021-10-18,71268.92,Paid,0
P00026218,L0001627,2021-12-15,76306.11,Paid,0
P00026219,L0001627,2022-02-12,76625.73,Paid,0
P00026220,L0001627,2022-04-11,65316.33,Paid,0
P00026221,L0001627,2022-06-09,67860.24,Paid,0
P00026222,L0001627,2022-08-06,72330.2,Late,1
P00026223,L0001627,2022-10-04,67428.92,Paid,0
P00026224,L0001627,2022-12-01,77180.99,Paid,0
P00026225,L0001627,2023-01-29,75176.39,Paid,0
P00026226,L0001627,2023-03-28,66515.18,Paid,0
P00026227,L0001627,2023-05-26,71811.21,Paid,0
P00026228,L0001627,2023-07-23,66462.08,Paid,0
P00026229,L0001627,2023-09-20,70403.85,Paid,0
P00026230,L0001627,2023-11-17,71484.03,Paid,0
P00026231,L0001627,2024-01-15,67444.94,Paid,0
P00026232,L0001627,2024-03-13,67268.64,Late,6
P00026233,L0001627,2024-05-11,70077.98,Paid,0
P00026234,L0001627,2024-07-08,68657.16,Paid,0
P00026235,L0001627,2024-09-05,70286.63,Paid,0
P00026236,L0001627,2024-11-02,66961.62,Late,3
P00026237,L0001627,2024-12-31,66122.76,Paid,0
P00026238,L0001628,2021-06-17,47640.12,Paid,2
P00026239,L0001628,2021-08-09,44577.29,Paid,0
P00026240,L0001628,2021-10-02,51150.3,Paid,1
P00026241,L0001628,2021-11-24,50248.77,Paid,0
P00026242,L0001628,2022-01-17,46274.36,Paid,1
P00026243,L0001628,2022-03-11,48173.02,Paid,1
P00026244,L0001628,2022-05-04,47453.49,Paid,0
P00026245,L0001628,2022-06-26,49250.68,Paid,1
P00026246,L0001628,2022-08-19,49368.46,Paid,0
P00026247,L0001628,2022-10-11,50004.13,Paid,1
P00026248,L0001628,2022-12-04,42988.72,Paid,0
P00026249,L0001628,2023-01-27,45922.73,Paid,1
P00026250,L0001628,2023-03-21,50566.13,Paid,0
P00026251,L0001628,2023-05-14,49211.05,Paid,2
P00026252,L0001628,2023-07-06,45203.65,Paid,2
P00026253,L0001628,2023-08-29,51104.62,Paid,0
P00026254,L0001628,2023-10-21,48521.26,Paid,0
P00026255,L0001628,2023-12-14,46691.42,Paid,2
P00026256,L0001628,2024-02-05,50602.51,Paid,0
P00026257,L0001628,2024-03-30,46880.9,Paid,0
P00026258,L0001628,2024-05-23,45680.62,Paid,0
P00026259,L0001629,2022-03-15,81816.27,Paid,1
P00026260,L0001629,2022-04-28,88361.96,Paid,0
P00026261,L0001629,2022-06-11,92019.66,Paid,0
P00026262,L0001629,2022-07-26,85049.69,Paid,2
P00026263,L0001629,2022-09-08,80932.09,Paid,0
P00026264,L0001629,2022-10-23,81747.42,Paid,2
P00026265,L0001629,2022-12-06,90036.78,Paid,0
P00026266,L0001629,2023-01-20,91362.09,Paid,2
P00026267,L0001629,2023-03-05,79378.85,Paid,2
P00026268,L0001629,2023-04-18,85941.61,Paid,0
P00026269,L0001629,2023-06-02,78019.91,Paid,0
P00026270,L0001629,2023-07-16,79723.59,Paid,0
P00026271,L0001629,2023-08-30,80592.28,Paid,0
P00026272,L0001629,2023-10-13,88161.65,Paid,0
P00026273,L0001629,2023-11-27,89408.45,Paid,2
P00026274,L0001629,2024-01-10,81727.57,Paid,0
P00026275,L0001629,2024-02-23,78821.18,Paid,1
P00026276,L0001629,2024-04-08,89568.96,Paid,0
P00026277,L0001629,2024-05-22,83817.62,Paid,2
P00026278,L0001629,2024-07-06,79226.47,Paid,2
P00026279,L0001629,2024-08-19,80581.14,Paid,1
P00026280,L0001629,2024-10-03,85070.38,Paid,0
P00026281,L0001629,2024-11-16,78789.81,Paid,1
P00026282,L0001629,2024-12-31,91151.62,Paid,0
P00026283,L0001630,2024-06-25,63471.69,Paid,0
P00026284,L0001630,2024-08-01,62731.05,Paid,0
P00026285,L0001630,2024-09-08,58929.57,Paid,0
P00026286,L0001630,2024-10-16,67986.86,Paid,0
P00026287,L0001630,2024-11-23,57759.51,Paid,0
P00026288,L0001630,2024-12-31,68119.0,Paid,0
P00026289,L0001631,2024-04-08,11559.95,Paid,0
P00026290,L0001631,2024-05-16,11883.21,Paid,0
P00026291,L0001631,2024-06-23,12775.89,Paid,0
P00026292,L0001631,2024-07-31,12234.92,Paid,0
P00026293,L0001631,2024-09-07,13289.83,Paid,0
P00026294,L0001631,2024-10-15,12186.67,Paid,0
P00026295,L0001631,2024-11-22,12778.41,Paid,0
P00026296,L0001631,2024-12-31,13264.01,Paid,0
P00026297,L0001632,2021-06-28,175088.19,Paid,2
P00026298,L0001632,2021-08-06,163919.03,Paid,2
P00026299,L0001632,2021-09-15,167698.02,Paid,0
P00026300,L0001632,2021-10-25,163425.53,Paid,0
P00026301,L0001632,2021-12-03,183971.81,Paid,0
P00026302,L0001632,2022-01-12,164590.68,Paid,1
P00026303,L0001632,2022-02-21,164478.47,Paid,2
P00026304,L0001632,2022-04-01,159684.76,Paid,1
P00026305,L0001632,2022-05-11,172803.47,Paid,1
P00026306,L0001632,2022-06-20,181637.12,Paid,1
P00026307,L0001632,2022-07-29,155891.79,Paid,2
P00026308,L0001632,2022-09-07,179223.09,Paid,0
P00026309,L0001632,2022-10-17,160124.63,Paid,2
P00026310,L0001632,2022-11-25,179915.74,Paid,2
P00026311,L0001632,2023-01-04,161222.28,Paid,0
P00026312,L0001632,2023-02-13,166950.13,Paid,2
P00026313,L0001632,2023-03-24,157205.39,Paid,0
P00026314,L0001632,2023-05-03,178582.54,Paid,0
P00026315,L0001632,2023-06-12,180616.18,Paid,0
P00026316,L0001632,2023-07-21,164148.49,Paid,0
P00026317,L0001632,2023-08-30,163999.97,Paid,0
P00026318,L0001632,2023-10-09,158817.57,Paid,1
P00026319,L0001632,2023-11-17,173270.34,Paid,0
P00026320,L0001632,2023-12-27,180100.75,Paid,0
P00026321,L0001632,2024-02-05,182980.27,Paid,2
P00026322,L0001632,2024-03-15,175591.82,Paid,1
P00026323,L0001632,2024-04-24,159288.53,Paid,0
P00026324,L0001632,2024-06-03,165321.57,Paid,0
P00026325,L0001633,2022-05-05,4262.9,Paid,1
P00026326,L0001633,2022-06-21,3998.96,Paid,0
P00026327,L0001633,2022-08-07,3904.57,Paid,0
P00026328,L0001633,2022-09-23,4247.4,Paid,2
P00026329,L0001633,2022-11-09,3629.73,Paid,0
P00026330,L0001633,2022-12-26,4076.0,Paid,1
P00026331,L0001633,2023-02-11,3722.91,Paid,0
P00026332,L0001633,2023-03-30,4015.49,Paid,0
P00026333,L0001633,2023-05-16,4121.12,Paid,2
P00026334,L0001633,2023-07-02,4026.07,Paid,0
P00026335,L0001633,2023-08-18,3742.26,Paid,1
P00026336,L0001633,2023-10-04,4052.5,Paid,0
P00026337,L0001633,2023-11-20,4256.54,Paid,0
P00026338,L0001633,2024-01-06,4261.53,Paid,1
P00026339,L0001633,2024-02-22,3621.96,Paid,0
P00026340,L0001633,2024-04-10,4213.57,Paid,2
P00026341,L0001634,2023-06-15,756.42,Paid,2
P00026342,L0001634,2023-08-05,683.74,Paid,0
P00026343,L0001634,2023-09-25,760.07,Paid,0
P00026344,L0001634,2023-11-16,726.71,Paid,0
P00026345,L0001634,2024-01-06,693.61,Paid,1
P00026346,L0001634,2024-02-26,769.71,Paid,0
P00026347,L0001634,2024-04-18,740.43,Paid,2
P00026348,L0001634,2024-06-08,813.05,Paid,1
P00026349,L0001634,2024-07-29,727.32,Paid,1
P00026350,L0001634,2024-09-19,756.68,Paid,2
P00026351,L0001634,2024-11-09,808.36,Paid,2
P00026352,L0001634,2024-12-31,713.75,Paid,0
P00026353,L0001635,2024-05-29,82368.2,Paid,0
P00026354,L0001635,2024-09-14,84709.84,Late,7
P00026355,L0001635,2024-12-31,72887.85,Paid,0
P00026356,L0001636,2021-12-06,46618.26,Paid,0
P00026357,L0001636,2022-01-06,46745.4,Paid,1
P00026358,L0001636,2022-02-06,47267.87,Paid,2
P00026359,L0001636,2022-03-09,46212.93,Paid,0
P00026360,L0001636,2022-04-09,51120.44,Paid,0
P00026361,L0001636,2022-05-10,48162.69,Paid,0
P00026362,L0001636,2022-06-10,49081.59,Paid,1
P00026363,L0001636,2022-07-11,53345.21,Paid,2
P00026364,L0001636,2022-08-12,53143.98,Paid,0
P00026365,L0001636,2022-09-12,53625.72,Paid,0
P00026366,L0001636,2022-10-13,49176.8,Paid,0
P00026367,L0001636,2022-11-13,47718.38,Paid,2
P00026368,L0001636,2022-12-14,49132.25,Paid,0
P00026369,L0001636,2023-01-14,47736.74,Paid,0
P00026370,L0001636,2023-02-14,49916.17,Paid,1
P00026371,L0001636,2023-03-18,47692.07,Paid,1
P00026372,L0001636,2023-04-18,46083.83,Paid,1
P00026373,L0001636,2023-05-19,51190.97,Paid,1
P00026374,L0001636,2023-06-19,45113.62,Paid,0
P00026375,L0001636,2023-07-20,45677.05,Paid,1
P00026376,L0001636,2023-08-20,45223.09,Paid,1
P00026377,L0001636,2023-09-20,51303.45,Paid,2
P00026378,L0001636,2023-10-22,50144.28,Paid,1
P00026379,L0001636,2023-11-22,50138.06,Paid,2
P00026380,L0001636,2023-12-23,46304.3,Paid,2
P00026381,L0001636,2024-01-23,48663.62,Paid,1
P00026382,L0001636,2024-02-23,53993.34,Paid,0
P00026383,L0001636,2024-03-25,49036.83,Paid,0
P00026384,L0001636,2024-04-25,52673.72,Paid,0
P00026385,L0001636,2024-05-27,48304.51,Paid,2
P00026386,L0001636,2024-06-27,47554.71,Paid,2
P00026387,L0001636,2024-07-28,50953.08,Paid,2
P00026388,L0001636,2024-08-28,49367.99,Paid,0
P00026389,L0001636,2024-09-28,52495.66,Paid,2
P00026390,L0001636,2024-10-29,52443.42,Paid,1
P00026391,L0001636,2024-11-29,50132.93,Paid,0
P00026392,L0001636,2024-12-31,46110.13,Paid,2
P00026393,L0001637,2022-09-25,82977.98,Paid,0
P00026394,L0001637,2022-11-12,80906.9,Paid,0
P00026395,L0001637,2022-12-31,79127.25,Paid,0
P00026396,L0001637,2023-02-18,79637.48,Paid,0
P00026397,L0001637,2023-04-07,84720.07,Paid,0
P00026398,L0001637,2023-05-26,76384.57,Paid,0
P00026399,L0001637,2023-07-14,76704.3,Paid,0
P00026400,L0001637,2023-08-31,83552.26,Paid,0
P00026401,L0001637,2023-10-19,76375.62,Paid,0
P00026402,L0001637,2023-12-07,79753.71,Paid,0
P00026403,L0001637,2024-01-25,76408.8,Paid,0
P00026404,L0001637,2024-03-13,81400.99,Paid,0
P00026405,L0001637,2024-05-01,83212.91,Paid,0
P00026406,L0001637,2024-06-19,73061.28,Paid,0
P00026407,L0001637,2024-08-06,76633.08,Paid,0
P00026408,L0001637,2024-09-24,85007.95,Paid,0
P00026409,L0001637,2024-11-12,83776.15,Paid,0
P00026410,L0001637,2024-12-31,73465.68,Late,2
P00026411,L0001638,2024-07-24,97312.02,Paid,0
P00026412,L0001638,2024-09-15,97861.8,Paid,0
P00026413,L0001638,2024-11-07,92575.4,Late,6
P00026414,L0001638,2024-12-31,99484.55,Paid,0
P00026415,L0001639,2022-12-16,74476.47,Paid,0
P00026416,L0001639,2023-01-31,65065.99,Paid,0
P00026417,L0001639,2023-03-19,68487.67,Late,1
P00026418,L0001639,2023-05-04,73602.22,Paid,0
P00026419,L0001639,2023-06-20,65916.28,Paid,0
P00026420,L0001639,2023-08-06,71212.0,Late,6
P00026421,L0001639,2023-09-21,76502.59,Paid,0
P00026422,L0001639,2023-11-07,68529.03,Late,3
P00026423,L0001639,2023-12-24,74985.92,Paid,0
P00026424,L0001639,2024-02-08,73307.04,Paid,0
P00026425,L0001639,2024-03-26,67977.48,Paid,0
P00026426,L0001639,2024-05-11,76014.54,Paid,0
P00026427,L0001639,2024-06-27,68357.29,Paid,0
P00026428,L0001639,2024-08-13,72891.12,Paid,0
P00026429,L0001639,2024-09-28,75338.58,Paid,0
P00026430,L0001639,2024-11-14,68843.7,Paid,0
P00026431,L0001639,2024-12-31,68502.69,Paid,0
P00026432,L0001640,2021-03-01,23586.27,Paid,0
P00026433,L0001640,2021-04-12,26003.58,Paid,0
P00026434,L0001640,2021-05-24,26690.1,Paid,0
P00026435,L0001640,2021-07-06,25827.64,Paid,0
P00026436,L0001640,2021-08-17,25300.42,Paid,0
P00026437,L0001640,2021-09-29,23879.86,Paid,0
P00026438,L0001640,2021-11-10,27106.23,Paid,0
P00026439,L0001640,2021-12-23,26797.52,Paid,0
P00026440,L0001640,2022-02-03,27562.62,Paid,0
P00026441,L0001640,2022-03-18,24896.82,Paid,0
P00026442,L0001640,2022-04-29,27138.99,Paid,0
P00026443,L0001640,2022-06-11,25166.21,Paid,0
P00026444,L0001640,2022-07-23,24792.1,Paid,0
P00026445,L0001640,2022-09-03,24872.66,Paid,0
P00026446,L0001640,2022-10-16,25834.67,Paid,0
P00026447,L0001640,2022-11-27,23487.66,Paid,0
P00026448,L0001640,2023-01-09,23941.29,Paid,0
P00026449,L0001640,2023-02-20,23633.98,Paid,0
P00026450,L0001640,2023-04-04,27635.3,Paid,0
P00026451,L0001640,2023-05-16,26276.57,Paid,0
P00026452,L0001640,2023-06-28,24992.04,Paid,0
P00026453,L0001640,2023-08-09,26752.74,Paid,0
P00026454,L0001640,2023-09-21,26400.7,Paid,0
P00026455,L0001640,2023-11-02,25549.5,Paid,0
P00026456,L0001640,2023-12-14,23644.45,Paid,0
P00026457,L0001640,2024-01-26,27081.76,Paid,0
P00026458,L0001640,2024-03-08,23580.44,Paid,0
P00026459,L0001640,2024-04-20,25514.31,Paid,0
P00026460,L0001640,2024-06-01,23474.74,Paid,0
P00026461,L0001640,2024-07-14,23938.41,Paid,0
P00026462,L0001640,2024-08-25,23936.56,Paid,0
P00026463,L0001640,2024-10-07,23387.46,Paid,0
P00026464,L0001640,2024-11-18,24352.16,Paid,0
P00026465,L0001640,2024-12-31,27915.54,Paid,0
P00026466,L0001641,2024-05-11,103387.9,Paid,0
P00026467,L0001641,2024-07-08,99072.24,Paid,1
P00026468,L0001641,2024-09-05,89703.76,Paid,1
P00026469,L0001641,2024-11-02,92546.54,Paid,0
P00026470,L0001641,2024-12-31,90468.34,Paid,0
P00026471,L0001642,2023-04-02,6618.34,Paid,1
P00026472,L0001642,2023-05-05,5718.31,Paid,0
P00026473,L0001642,2023-06-08,6629.36,Paid,2
P00026474,L0001642,2023-07-11,5772.84,Paid,0
P00026475,L0001642,2023-08-14,6636.39,Paid,0
P00026476,L0001642,2023-09-17,6601.47,Paid,0
P00026477,L0001642,2023-10-20,6250.68,Paid,0
P00026478,L0001642,2023-11-23,5862.58,Paid,0
P00026479,L0001642,2023-12-27,5968.12,Paid,0
P00026480,L0001642,2024-01-29,5767.5,Paid,2
P00026481,L0001642,2024-03-03,6567.94,Paid,1
P00026482,L0001642,2024-04-05,5889.0,Paid,2
P00026483,L0001642,2024-05-09,5566.45,Paid,0
P00026484,L0001642,2024-06-12,5748.49,Paid,1
P00026485,L0001642,2024-07-15,6270.06,Paid,0
P00026486,L0001642,2024-08-18,5832.21,Paid,0
P00026487,L0001642,2024-09-21,5545.25,Paid,1
P00026488,L0001642,2024-10-24,5584.65,Paid,1
P00026489,L0001642,2024-11-27,5934.79,Paid,1
P00026490,L0001642,2024-12-31,6373.19,Paid,0
P00026491,L0001643,2021-06-12,12850.41,Paid,0
P00026492,L0001643,2021-07-31,14151.41,Paid,0
P00026493,L0001643,2021-09-19,12768.42,Paid,0
P00026494,L0001643,2021-11-08,12818.86,Paid,0
P00026495,L0001643,2021-12-28,13892.64,Late,6
P00026496,L0001643,2022-02-16,13990.07,Paid,0
P00026497,L0001643,2022-04-07,12034.13,Paid,0
P00026498,L0001643,2022-05-27,12911.58,Paid,0
P00026499,L0001643,2022-07-16,13347.79,Paid,0
P00026500,L0001643,2022-09-04,12883.93,Paid,0
P00026501,L0001643,2022-10-24,13301.33,Paid,0
P00026502,L0001643,2022-12-13,12175.57,Paid,0
P00026503,L0001643,2023-02-01,14052.93,Paid,0
P00026504,L0001643,2023-03-23,13687.49,Paid,0
P00026505,L0001643,2023-05-11,13133.21,Late,7
P00026506,L0001643,2023-06-30,12211.06,Paid,0
P00026507,L0001643,2023-08-19,12202.14,Paid,0
P00026508,L0001643,2023-10-08,12640.39,Paid,0
P00026509,L0001643,2023-11-27,12901.08,Paid,0
P00026510,L0001643,2024-01-16,13300.16,Paid,0
P00026511,L0001643,2024-03-06,12842.79,Paid,0
P00026512,L0001643,2024-04-25,12808.34,Paid,0
P00026513,L0001643,2024-06-14,11987.37,Late,3
P00026514,L0001643,2024-08-03,13455.64,Late,3
P00026515,L0001643,2024-09-22,12089.4,Late,3
P00026516,L0001643,2024-11-11,12094.6,Paid,0
P00026517,L0001643,2024-12-31,14015.99,Paid,0
P00026518,L0001644,2022-05-17,37213.11,Late,1
P00026519,L0001644,2022-07-06,33789.41,Paid,0
P00026520,L0001644,2022-08-25,32721.89,Paid,0
P00026521,L0001644,2022-10-15,34149.75,Paid,0
P00026522,L0001644,2022-12-04,33389.79,Paid,0
P00026523,L0001644,2023-01-24,36349.41,Paid,0
P00026524,L0001644,2023-03-15,34610.15,Paid,0
P00026525,L0001644,2023-05-05,35614.18,Paid,0
P00026526,L0001644,2023-06-24,33578.99,Paid,0
P00026527,L0001644,2023-08-14,35351.35,Paid,0
P00026528,L0001644,2023-10-03,36699.52,Paid,0
P00026529,L0001644,2023-11-23,34360.52,Paid,0
P00026530,L0001644,2024-01-12,35644.12,Paid,0
P00026531,L0001644,2024-03-03,36963.85,Paid,0
P00026532,L0001644,2024-04-22,32926.9,Paid,0
P00026533,L0001644,2024-06-12,35941.81,Paid,0
P00026534,L0001644,2024-08-01,32782.52,Paid,0
P00026535,L0001644,2024-09-21,34409.41,Paid,0
P00026536,L0001644,2024-11-10,33835.75,Paid,0
P00026537,L0001644,2024-12-31,34455.33,Paid,0
P00026538,L0001645,2022-06-15,4375.3,Paid,0
P00026539,L0001645,2022-08-20,4484.04,Paid,0
P00026540,L0001645,2022-10-25,4132.02,Paid,0
P00026541,L0001645,2022-12-31,3966.65,Paid,0
P00026542,L0001645,2023-03-07,3932.43,Paid,0
P00026543,L0001645,2023-05-13,4238.26,Paid,0
P00026544,L0001645,2023-07-18,3972.45,Paid,0
P00026545,L0001645,2023-09-23,4077.81,Paid,0
P00026546,L0001645,2023-11-28,4274.72,Paid,0
