"customer_id","customer_segment","region","age","employment_status","annual_income","loan_count","total_loan_amount","total_outstanding","payment_count","late_payment_count","average_days_late","maximum_days_late","late_payment_rate","payment_behavior_flag"
"C004644","Mass Affluent","Punjab",51,"Self-Employed","117589.45","1","7678562.62","5843643.75","9","1","0.11",1,"11.11","Occasional Late Payments"
"C006069","Mass Market","Punjab",37,"Salaried","77927.12","3","7846122.55","5843605.48","54","10","8.15",71,"18.52","High Payment Concern"
"C004032","Mass Affluent","Punjab",46,"Salaried","71861.19","1","6332218.38","5840902.08","2","0","0.00",0,"0.00","No Late Payments"
"C003276","Affluent","Khyber Pakhtunkhwa",39,"Salaried","243421.20","3","6958060.94","5840871.03","56","4","0.16",4,"7.14","Repeated Late Payments"
"C005206","Mass Affluent","Punjab",36,"Salaried","117903.37","3","7651568.36","5835078.24","22","6","3.27",64,"27.27","High Payment Concern"
"C000354","Mass Affluent","Sindh",35,"Salaried","196058.68","4","8808772.79","5834547.15","31","17","33.39",138,"54.84","High Payment Concern"
"C007419","Mass Market","Sindh",50,"Salaried","85636.78","3","7280004.64","5834298.45","42","18","15.10",68,"42.86","High Payment Concern"
"C001897","Mass Market","Sindh",51,"Salaried","48440.76","4","6608540.26","5827241.92","47","16","0.47",2,"34.04","Repeated Late Payments"
"C007365","Mass Affluent","Punjab",30,"Salaried","164057.14","4","7246596.82","5826306.55","80","23","0.51",7,"28.75","Repeated Late Payments"
"C007520","Affluent","Punjab",21,"Student","46964.23","2","7067697.93","5824817.33","17","5","0.53",2,"29.41","Repeated Late Payments"
"C003021","Affluent","Punjab",41,"Business Owner","269598.26","5","9750837.07","5821075.42","46","9","0.59",7,"19.57","Repeated Late Payments"
"C009038","Mass Market","Sindh",43,"Salaried","48231.51","3","11347647.58","5819335.55","59","25","11.05",72,"42.37","High Payment Concern"
"C002620","Premium","Balochistan",42,"Self-Employed","869513.22","2","8007943.23","5819255.87","45","3","0.18",5,"6.67","Repeated Late Payments"
"C008839","Mass Market","Punjab",35,"Salaried","70702.65","2","6923442.53","5817886.60","9","3","0.56",2,"33.33","Repeated Late Payments"
"C006667","Mass Affluent","Khyber Pakhtunkhwa",33,"Salaried","131358.53","2","6331503.44","5810236.78","23","11","1.04",6,"47.83","Repeated Late Payments"
"C005997","Affluent","Sindh",36,"Business Owner","119762.00","3","7001346.07","5809441.25","64","3","0.17",5,"4.69","Repeated Late Payments"
"C009846","Mass Market","Sindh",43,"Business Owner","26089.18","5","9247233.69","5808424.67","87","36","15.99",148,"41.38","High Payment Concern"
"C008225","Mass Market","Punjab",45,"Salaried","60104.18","2","6472310.01","5804984.15","27","2","0.11",2,"7.41","Occasional Late Payments"
"C003127","Mass Affluent","Sindh",53,"Salaried","198709.27","4","8922411.35","5804668.78","95","19","0.40",7,"20.00","Repeated Late Payments"
"C005454","Mass Market","Punjab",40,"Salaried","61347.65","2","6591106.98","5802408.36","18","8","15.61",74,"44.44","High Payment Concern"
"C001248","Mass Market","Punjab",59,"Salaried","53674.28","3","8405823.56","5795739.83","43","21","49.72",149,"48.84","High Payment Concern"
"C002840","Premium","Punjab",43,"Self-Employed","462712.98","6","9638132.57","5792664.56","54","14","0.63",6,"25.93","Repeated Late Payments"
"C003928","Mass Market","Khyber Pakhtunkhwa",57,"Retired","127565.38","1","6686394.18","5787350.15","30","2","0.33",7,"6.67","Occasional Late Payments"
"C000406","Mass Market","Balochistan",37,"Retired","131429.26","1","6557455.72","5786211.08","19","2","0.32",4,"10.53","Occasional Late Payments"
"C001123","Mass Affluent","Khyber Pakhtunkhwa",38,"Self-Employed","96121.85","4","7740610.49","5783450.47","68","24","16.13",72,"35.29","High Payment Concern"
"C000584","Mass Market","Punjab",52,"Salaried","55685.14","2","6900434.73","5782725.59","12","7","0.75",2,"58.33","Repeated Late Payments"
"C003697","Mass Market","Punjab",21,"Self-Employed","94756.70","4","9196443.52","5781030.26","92","25","0.53",7,"27.17","Repeated Late Payments"
"C001516","Mass Market","Punjab",34,"Self-Employed","70149.92","3","11464173.39","5780250.48","42","12","0.55",6,"28.57","Repeated Late Payments"
"C001714","Mass Market","Balochistan",22,"Salaried","54289.11","3","8951450.29","5780043.42","43","15","0.65",6,"34.88","Repeated Late Payments"
"C001561","Affluent","Islamabad Capital",43,"Salaried","276502.82","5","10337844.00","5771976.20","73","32","0.68",3,"43.84","Repeated Late Payments"
"C000798","Mass Market","Punjab",40,"Salaried","92431.87","5","7187484.84","5769230.43","55","2","0.15",5,"3.64","Occasional Late Payments"
"C003676","Premium","Balochistan",21,"Business Owner","800548.76","4","14365562.48","5766618.33","71","21","0.54",7,"29.58","Repeated Late Payments"
"C009335","Mass Affluent","Sindh",58,"Self-Employed","143716.66","5","8751508.14","5764696.57","88","6","0.31",7,"6.82","Repeated Late Payments"
"C008169","Mass Affluent","Punjab",36,"Salaried","103470.46","2","6845497.35","5760737.84","16","0","0.00",0,"0.00","No Late Payments"
"C004417","Affluent","Sindh",37,"Retired","101779.74","3","7925508.46","5759823.40","60","26","17.27",138,"43.33","High Payment Concern"
"C009500","Affluent","Punjab",22,"Self-Employed","377516.19","5","7198800.13","5759511.25","45","2","0.16",4,"4.44","Occasional Late Payments"
"C006292","Mass Market","Balochistan",43,"Salaried","99836.41","1","7559606.14","5757146.04","45","3","0.24",6,"6.67","Repeated Late Payments"
"C007232","Affluent","Punjab",46,"Salaried","288686.67","1","6216073.07","5755881.56","11","0","0.00",0,"0.00","No Late Payments"
"C007693","Premium","Punjab",40,"Salaried","953347.34","5","9800554.47","5755570.55","74","21","0.57",7,"28.38","Repeated Late Payments"
"C005517","Mass Affluent","Punjab",38,"Student","14058.10","1","6000808.82","5755048.42","17","0","0.00",0,"0.00","No Late Payments"
"C009909","Premium","Punjab",31,"Salaried","976752.60","5","8306687.57","5753126.43","74","5","0.15",5,"6.76","Repeated Late Payments"
"C001245","Affluent","Punjab",31,"Self-Employed","431668.42","2","8689421.90","5751709.59","39","18","0.77",2,"46.15","Repeated Late Payments"
"C009312","Affluent","Sindh",27,"Salaried","222926.14","4","10192881.84","5750249.83","81","38","26.12",134,"46.91","High Payment Concern"
"C006375","Mass Affluent","Punjab",21,"Business Owner","233457.01","3","8219788.60","5749112.65","52","1","0.12",6,"1.92","Occasional Late Payments"
"C002234","Mass Market","Islamabad Capital",30,"Self-Employed","80904.78","2","7765447.55","5746571.44","38","2","0.16",3,"5.26","Occasional Late Payments"
"C001276","Mass Market","Punjab",46,"Student","41637.19","2","6728841.41","5745265.96","23","3","0.43",6,"13.04","Repeated Late Payments"
"C003458","Mass Affluent","Balochistan",39,"Business Owner","163616.08","5","9713104.19","5743592.28","67","22","16.27",145,"32.84","High Payment Concern"
"C008631","Mass Market","Sindh",47,"Salaried","66386.48","3","8889763.31","5741717.10","46","8","0.39",6,"17.39","Repeated Late Payments"
"C001267","Mass Affluent","Punjab",31,"Business Owner","132414.13","5","14760459.42","5739545.80","131","59","6.52",68,"45.04","High Payment Concern"
"C006016","Mass Market","Punjab",21,"Self-Employed","77046.31","3","7429857.00","5736928.24","86","22","0.49",6,"25.58","Repeated Late Payments"
"C005534","Affluent","Punjab",45,"Business Owner","333276.19","3","6407296.47","5724679.46","49","3","0.31",7,"6.12","Repeated Late Payments"
"C005423","Mass Affluent","Khyber Pakhtunkhwa",35,"Self-Employed","72541.76","4","9379807.67","5724466.50","40","5","2.23",74,"12.50","High Payment Concern"
"C001302","Premium","Sindh",46,"Salaried","663380.80","3","8626124.21","5718114.58","36","2","0.25",5,"5.56","Occasional Late Payments"
"C003067","Mass Affluent","Punjab",29,"Salaried","95040.98","2","6978929.66","5717111.25","7","1","0.57",4,"14.29","Occasional Late Payments"
"C004774","Mass Market","Sindh",44,"Salaried","62174.00","2","7207066.66","5714817.46","16","1","0.06",1,"6.25","Occasional Late Payments"
"C002864","Mass Market","Punjab",51,"Salaried","45620.91","1","6232489.18","5708896.01","15","2","0.60",7,"13.33","Occasional Late Payments"
"C007069","Mass Market","Punjab",26,"Salaried","94643.81","2","6318835.36","5700053.55","35","0","0.00",0,"0.00","No Late Payments"
"C007458","Mass Affluent","Khyber Pakhtunkhwa",25,"Student","43924.41","3","12475059.21","5697212.14","86","14","0.33",5,"16.28","Repeated Late Payments"
"C004773","Mass Market","Punjab",36,"Salaried","47208.62","4","8224015.25","5697203.03","56","6","0.45",7,"10.71","Repeated Late Payments"
"C000400","Mass Affluent","Sindh",27,"Self-Employed","210174.77","4","8853302.20","5695657.47","51","7","2.22",57,"13.73","High Payment Concern"
"C002476","Mass Affluent","Punjab",47,"Salaried","172104.38","3","7408844.05","5692243.00","55","2","0.11",5,"3.64","Occasional Late Payments"
"C005147","Affluent","Balochistan",31,"Salaried","364407.60","2","6182775.29","5690509.54","22","1","0.09",2,"4.55","Occasional Late Payments"
"C008768","Affluent","Islamabad Capital",42,"Salaried","198732.56","3","8305463.67","5686553.55","39","8","0.38",4,"20.51","Repeated Late Payments"
"C004420","Mass Market","Sindh",43,"Business Owner","31835.97","4","7820158.81","5682002.54","77","18","0.52",7,"23.38","Repeated Late Payments"
"C007797","Affluent","Punjab",21,"Student","28740.03","2","6510064.75","5681226.15","68","2","0.16",7,"2.94","Occasional Late Payments"
"C007730","Mass Market","Punjab",30,"Salaried","43903.57","2","13767334.25","5680235.66","22","12","0.77",2,"54.55","Repeated Late Payments"
"C008527","Mass Market","Khyber Pakhtunkhwa",22,"Salaried","87370.03","2","9316473.98","5676537.23","9","1","7.44",67,"11.11","Occasional Late Payments"
"C009974","Mass Affluent","Punjab",34,"Business Owner","200430.20","4","11755358.35","5676457.39","85","28","0.56",7,"32.94","Repeated Late Payments"
"C007336","Affluent","Balochistan",42,"Salaried","244640.13","4","6628119.92","5673711.28","38","1","0.13",5,"2.63","Occasional Late Payments"
"C009861","Mass Market","Punjab",43,"Salaried","117618.02","4","8424962.97","5669355.23","49","22","9.43",74,"44.90","High Payment Concern"
"C004473","Mass Market","Sindh",26,"Salaried","71865.37","4","11231510.63","5669246.29","92","39","32.00",147,"42.39","High Payment Concern"
"C003041","Premium","Punjab",29,"Salaried","748007.68","2","7673694.61","5668629.47","22","2","0.09",1,"9.09","Occasional Late Payments"
"C005792","Affluent","Sindh",39,"Business Owner","177272.15","2","7089615.87","5664285.89","35","11","0.51",5,"31.43","Repeated Late Payments"
"C004713","Affluent","Sindh",54,"Salaried","243908.83","3","7563537.25","5663978.63","48","26","14.40",67,"54.17","High Payment Concern"
"C000959","Mass Market","Sindh",50,"Salaried","54882.10","2","6578362.54","5662454.64","24","0","0.00",0,"0.00","No Late Payments"
"C003273","Affluent","Sindh",47,"Business Owner","340709.81","1","7896568.76","5656585.56","8","0","0.00",0,"0.00","No Late Payments"
"C001947","Mass Market","Punjab",36,"Unemployed","43909.35","1","6062134.89","5656419.90","13","1","0.38",5,"7.69","Occasional Late Payments"
"C008721","Affluent","Khyber Pakhtunkhwa",32,"Salaried","645892.21","5","8846891.76","5654952.26","47","16","0.55",3,"34.04","Repeated Late Payments"
"C008848","Affluent","Sindh",44,"Retired","33643.63","2","6033832.72","5654901.67","5","0","0.00",0,"0.00","No Late Payments"
"C001504","Mass Affluent","Punjab",21,"Business Owner","118382.20","2","7334871.89","5653475.02","49","12","8.96",74,"24.49","High Payment Concern"
"C006523","Mass Affluent","Punjab",52,"Business Owner","99261.76","2","10255341.78","5651593.87","52","6","0.40",7,"11.54","Repeated Late Payments"
"C002836","Mass Market","Sindh",39,"Salaried","42283.67","2","7755744.08","5649594.59","30","12","0.57",2,"40.00","Repeated Late Payments"
"C006192","Mass Market","Punjab",28,"Student","36482.57","3","7988519.65","5648933.13","38","17","0.74",2,"44.74","Repeated Late Payments"
"C002057","Mass Market","Islamabad Capital",35,"Retired","148928.86","1","5904318.30","5646332.80","34","3","0.18",3,"8.82","Repeated Late Payments"
"C004779","Affluent","Punjab",46,"Self-Employed","134963.97","2","7378093.93","5640372.62","36","0","0.00",0,"0.00","No Late Payments"
"C005160","Mass Market","Punjab",43,"Business Owner","77417.31","2","6873808.28","5640363.62","24","5","0.71",6,"20.83","Repeated Late Payments"
"C000066","Affluent","Sindh",38,"Self-Employed","239647.39","2","7178657.40","5640142.30","38","2","0.26",7,"5.26","Occasional Late Payments"
"C007618","Mass Market","Sindh",48,"Salaried","88528.92","2","6054493.99","5637639.43","14","2","0.79",6,"14.29","Occasional Late Payments"
"C008650","Mass Market","Sindh",59,"Salaried","38652.86","5","15663472.15","5632707.57","65","15","6.83",72,"23.08","High Payment Concern"
"C002054","Mass Market","Khyber Pakhtunkhwa",48,"Salaried","65682.49","3","7858408.96","5632335.22","22","4","0.23",2,"18.18","Repeated Late Payments"
"C001941","Mass Affluent","Punjab",42,"Self-Employed","114631.49","1","6019039.78","5631133.11","7","1","0.14",1,"14.29","Occasional Late Payments"
"C002082","Affluent","Punjab",36,"Salaried","156203.46","4","12739392.26","5628478.30","44","20","4.61",70,"45.45","High Payment Concern"
"C006778","Mass Market","Sindh",44,"Salaried","51279.89","2","9084828.07","5626932.10","28","1","0.04",1,"3.57","Occasional Late Payments"
"C000089","Mass Market","Punjab",40,"Salaried","74372.06","4","8177007.35","5626440.58","81","26","10.15",73,"32.10","High Payment Concern"
"C000967","Mass Market","Islamabad Capital",44,"Self-Employed","91707.94","5","7533650.44","5618862.66","101","23","0.50",7,"22.77","Repeated Late Payments"
"C008593","Mass Market","Balochistan",41,"Business Owner","83989.14","4","9259084.63","5613828.55","76","18","0.42",5,"23.68","Repeated Late Payments"
"C003805","Mass Affluent","Punjab",50,"Salaried","149665.39","4","14065554.03","5609474.43","52","16","9.65",126,"30.77","High Payment Concern"
"C008066","Mass Affluent","Punjab",55,"Student","39824.65","3","7370708.78","5602630.83","43","6","0.53",5,"13.95","Repeated Late Payments"
"C006396","Mass Market","Khyber Pakhtunkhwa",21,"Self-Employed","33898.47","1","6256511.59","5599966.64","20","1","0.20",4,"5.00","Occasional Late Payments"
"C008026","Affluent","Sindh",44,"Self-Employed","71356.61","4","9226688.13","5599744.46","22","4","7.50",63,"18.18","Repeated Late Payments"
"C004710","Mass Affluent","Punjab",42,"Salaried","133873.32","2","8745581.55","5598745.85","39","0","0.00",0,"0.00","No Late Payments"
"C001682","Mass Market","Khyber Pakhtunkhwa",52,"Student","19546.45","3","9128172.73","5595287.31","40","29","42.33",128,"72.50","High Payment Concern"
"C007872","Affluent","Punjab",36,"Self-Employed","475029.25","4","6561130.70","5594739.01","34","4","0.44",6,"11.76","Repeated Late Payments"
"C001895","Mass Market","Punjab",45,"Unemployed","36131.92","3","6630491.79","5594694.80","52","10","6.56",70,"19.23","High Payment Concern"
"C007709","Affluent","Punjab",46,"Salaried","288493.57","6","12157783.30","5593288.36","110","42","0.65",7,"38.18","Repeated Late Payments"
"C007224","Mass Market","Punjab",47,"Self-Employed","44295.93","5","6773002.00","5590602.83","57","16","0.53",6,"28.07","Repeated Late Payments"
"C009540","Mass Affluent","Punjab",69,"Salaried","172201.14","2","7629982.26","5586464.33","13","4","11.31",52,"30.77","Repeated Late Payments"
"C006999","Mass Market","Khyber Pakhtunkhwa",27,"Salaried","60244.57","5","8874471.68","5582141.44","76","31","11.26",129,"40.79","High Payment Concern"
"C002466","Mass Affluent","Khyber Pakhtunkhwa",45,"Business Owner","122915.43","3","7339299.24","5582063.52","48","12","0.63",7,"25.00","Repeated Late Payments"
"C004845","Mass Market","Punjab",48,"Business Owner","119000.86","4","7144687.63","5577742.16","48","5","1.83",41,"10.42","High Payment Concern"
"C003520","Mass Affluent","Khyber Pakhtunkhwa",46,"Self-Employed","107793.69","3","9143778.92","5572301.37","42","22","0.76",2,"52.38","Repeated Late Payments"
"C006588","Premium","Islamabad Capital",43,"Salaried","680131.89","5","8959444.30","5569113.75","87","15","0.29",4,"17.24","Repeated Late Payments"
"C000819","Mass Market","Sindh",30,"Business Owner","90185.62","2","6833306.92","5568748.76","42","3","0.24",6,"7.14","Repeated Late Payments"
"C009415","Mass Market","Khyber Pakhtunkhwa",32,"Self-Employed","133204.37","2","6447639.38","5567881.77","28","12","18.21",74,"42.86","High Payment Concern"
"C009002","Premium","Punjab",38,"Business Owner","1500000.00","6","16662983.20","5566883.97","93","24","5.22",144,"25.81","High Payment Concern"
"C009286","Affluent","Punjab",33,"Business Owner","438630.84","3","6413806.35","5566619.34","66","3","0.08",2,"4.55","Repeated Late Payments"
"C002248","Mass Affluent","Sindh",28,"Salaried","114725.75","2","7598911.63","5565075.20","32","2","0.16",4,"6.25","Occasional Late Payments"
"C001247","Mass Market","Sindh",27,"Unemployed","32143.69","1","6399030.20","5562594.01","16","1","0.38",6,"6.25","Occasional Late Payments"
"C000232","Mass Affluent","Punjab",42,"Student","49051.18","3","6943980.31","5556183.67","27","2","0.22",5,"7.41","Occasional Late Payments"
